client_timestamp,x,y,button,state,window
1568094761.816,663,-1,None,Move,office
1568094761.824,671,-24,None,Move,office
1568094761.832,723,-63,None,Move,office
1568094761.84,825,-58,None,Move,office
1568094761.8479998,1017,-78,None,Move,office
1568094761.856,1337,-71,None,Move,office
1568094761.8639998,1693,-51,None,Move,office
1568094761.8720002,1763,24,None,Move,office
1568094761.88,2071,85,None,Move,office
1568094761.8879998,2333,175,None,Move,office
1568094761.896,2568,275,None,Move,office
1568094761.904,2739,358,None,Move,office
1568094761.9120002,2868,444,None,Move,office
1568094761.92,2997,536,None,Move,office
1568094761.928,3127,627,None,Move,office
1568094761.966,3200,724,None,Move,office
1568094761.967,3980,1090,None,Move,office
1568094761.982,3461,1033,None,Move,office
1568094761.9829998,3553,1050,None,Move,office
1568094761.985,3600,1039,None,Move,office
1568094762.0170002,3590,1039,None,Move,office
1568094762.018,5061,1323,None,Move,office
1568094762.025,3745,1040,None,Move,office
1568094762.033,3746,1040,None,Move,office
1568094762.041,3718,1035,None,Move,office
1568094762.048,3708,1040,None,Move,office
1568094762.055,3627,1066,None,Move,office
1568094762.064,3590,1049,None,Move,office
1568094762.072,3511,1101,None,Move,office
1568094762.08,3447,1121,None,Move,office
1568094762.0879998,3335,1129,None,Move,office
1568094762.096,3210,1136,None,Move,office
1568094762.104,3120,1166,None,Move,office
1568094762.1120002,3035,1168,None,Move,office
1568094762.12,2928,1198,None,Move,office
1568094762.1279998,2708,1238,None,Move,office
1568094762.137,2388,1244,None,Move,office
1568094762.145,1962,1247,None,Move,office
1568094762.153,1392,1302,None,Move,office
1568094762.16,737,1308,None,Move,office
1568094762.168,672,1246,None,Move,office
1568094762.176,583,1199,None,Move,office
1568094762.184,475,1195,None,Move,office
1568094762.1920002,422,1141,None,Move,office
1568094762.2,476,1041,None,Move,office
1568094762.208,520,968,None,Move,office
1568094762.216,661,904,None,Move,office
1568094762.224,837,899,None,Move,office
1568094762.232,1047,874,None,Move,office
1568094762.24,883,831,None,Move,office
1568094762.248,880,821,None,Move,office
1568094762.256,941,795,None,Move,office
1568094762.264,1151,726,None,Move,office
1568094762.28,1466,630,None,Move,office
1568094762.281,1926,495,None,Move,office
1568094762.288,2487,355,None,Move,office
1568094762.296,3081,220,None,Move,office
1568094762.304,3713,84,None,Move,office
1568094762.313,3713,-42,None,Move,office
1568094762.321,3739,-136,None,Move,office
1568094762.329,3659,-93,None,Move,office
1568094762.337,3610,-57,None,Move,office
1568094762.345,3598,0,None,Move,office
1568094762.353,3523,0,None,Move,office
1568094762.361,3464,0,None,Move,office
1568094762.369,3390,34,None,Move,office
1568094762.377,3250,59,None,Move,office
1568094762.385,3154,82,None,Move,office
1568094762.393,3050,84,None,Move,office
1568094762.401,3036,84,None,Move,office
1568094762.408,2985,84,None,Move,office
1568094762.417,2877,88,None,Move,office
1568094762.424,2720,108,None,Move,office
1568094762.4320002,2509,117,None,Move,office
1568094762.44,2278,117,None,Move,office
1568094762.448,2047,117,None,Move,office
1568094762.456,1837,117,None,Move,office
1568094762.464,1637,117,None,Move,office
1568094762.472,1454,117,None,Move,office
1568094762.48,1298,127,None,Move,office
1568094762.498,1178,141,None,Move,office
1568094762.4989998,1077,177,None,Move,office
1568094762.505,1003,217,None,Move,office
1568094762.512,933,256,None,Move,office
1568094762.52,893,279,None,Move,office
1568094762.528,869,285,None,Move,office
1568094762.548,861,287,None,Move,office
1568094903.025,860,287,None,Move,office
1568094903.04,860,285,None,Move,office
1568094903.048,858,275,None,Move,office
1568094903.056,856,258,None,Move,office
1568094903.064,849,224,None,Move,office
1568094903.072,845,185,None,Move,office
1568094903.089,838,145,None,Move,office
1568094903.09,835,109,None,Move,office
1568094903.096,829,87,None,Move,office
1568094903.105,826,77,None,Move,office
1568094903.1120002,825,75,None,Move,office
1568094903.3839998,825,75,None,Move,office
1568094903.3920002,823,75,None,Move,office
1568094903.4,820,75,None,Move,office
1568094903.408,815,75,None,Move,office
1568094903.416,807,75,None,Move,office
1568094903.424,801,75,None,Move,office
1568094903.4320002,798,75,None,Move,office
1568094903.44,797,75,None,Move,office
1568094903.4970002,796,75,None,Move,office
1568094903.505,792,75,None,Move,office
1568094903.5129998,783,75,None,Move,office
1568094903.521,766,74,None,Move,office
1568094903.529,740,65,None,Move,office
1568094903.5370002,716,59,None,Move,office
1568094903.545,692,52,None,Move,office
1568094903.553,680,48,None,Move,office
1568094903.561,673,46,None,Move,office
1568094903.569,670,45,None,Move,office
1568094903.68,676,41,None,Move,office
1568094903.688,690,36,None,Move,office
1568094903.696,709,31,None,Move,office
1568094903.704,731,25,None,Move,office
1568094903.712,751,23,None,Move,office
1568094903.72,774,19,None,Move,office
1568094903.728,808,16,None,Move,office
1568094903.736,841,12,None,Move,office
1568094903.744,879,12,None,Move,office
1568094903.752,923,12,None,Move,office
1568094903.76,972,12,None,Move,office
1568094903.768,1030,19,None,Move,office
1568094903.776,1074,25,None,Move,office
1568094903.784,1112,34,None,Move,office
1568094903.792,1132,42,None,Move,office
1568094903.8,1143,45,None,Move,office
1568094903.8079998,1146,46,None,Move,office
1568094903.816,1148,46,None,Move,office
1568094903.8479998,1148,47,None,Move,office
1568094903.857,1148,48,None,Move,office
1568094903.865,1150,51,None,Move,office
1568094903.873,1154,57,None,Move,office
1568094903.881,1157,62,None,Move,office
1568094903.889,1160,66,None,Move,office
1568094903.897,1162,67,None,Move,office
1568094903.905,1163,68,None,Move,office
1568094903.913,1164,70,None,Move,office
1568094903.9929998,1167,72,None,Move,office
1568094904.0,1172,77,None,Move,office
1568094904.008,1178,86,None,Move,office
1568094904.041,1188,97,None,Move,office
1568094904.056,1188,99,None,Move,office
1568094904.064,1189,101,None,Move,office
1568094904.072,1191,106,None,Move,office
1568094904.08,1195,112,None,Move,office
1568094904.0879998,1204,121,None,Move,office
1568094904.096,1218,130,None,Move,office
1568094904.104,1244,139,None,Move,office
1568094904.1120002,1268,147,None,Move,office
1568094904.12,1286,154,None,Move,office
1568094904.1279998,1297,159,None,Move,office
1568094904.1360002,1305,162,None,Move,office
1568094904.144,1311,164,None,Move,office
1568094904.1520002,1314,164,None,Move,office
1568094904.16,1315,164,None,Move,office
1568094904.168,1316,164,None,Move,office
1568094904.176,1319,164,None,Move,office
1568094904.184,1322,164,None,Move,office
1568094904.1929998,1327,164,None,Move,office
1568094904.2,1330,164,None,Move,office
1568094904.208,1338,164,None,Move,office
1568094904.216,1341,163,None,Move,office
1568094904.224,1347,162,None,Move,office
1568094904.232,1355,157,None,Move,office
1568094904.2410002,1362,153,None,Move,office
1568094904.2489998,1365,152,None,Move,office
1568094904.2570002,1368,150,None,Move,office
1568094904.265,1371,148,None,Move,office
1568094904.2729998,1373,147,None,Move,office
1568094904.281,1373,146,None,Move,office
1568094904.2970002,1374,146,None,Move,office
1568094904.393,1374,145,None,Move,office
1568094904.4,1373,139,None,Move,office
1568094904.408,1370,136,None,Move,office
1568094904.416,1368,131,None,Move,office
1568094904.424,1366,128,None,Move,office
1568094904.4320002,1363,125,None,Move,office
1568094904.44,1357,120,None,Move,office
1568094904.448,1352,117,None,Move,office
1568094904.456,1349,114,None,Move,office
1568094904.464,1343,112,None,Move,office
1568094904.472,1342,112,None,Move,office
1568094904.48,1341,111,None,Move,office
1568094904.512,1341,111,None,Move,office
1568094904.52,1339,109,None,Move,office
1568094904.528,1337,107,None,Move,office
1568094904.721,1337,106,None,Move,office
1568094904.728,1337,105,None,Move,office
1568094904.7370002,1337,102,None,Move,office
1568094904.745,1337,99,None,Move,office
1568094904.752,1337,98,None,Move,office
1568094904.76,1338,94,None,Move,office
1568094904.769,1339,90,None,Move,office
1568094904.7770002,1339,90,None,Move,office
1568094904.785,1341,87,None,Move,office
1568094904.793,1341,85,None,Move,office
1568094904.8,1341,84,None,Move,office
1568094904.937,1341,84,Left,Pressed,office
1568094905.129,1341,84,Left,Released,office
1568094905.585,1341,84,Left,Pressed,office
1568094905.7529998,1341,84,Left,Released,office
1568094906.217,1341,84,Left,Pressed,office
1568094906.408,1341,84,Left,Released,office
1568094906.857,1341,84,Left,Pressed,office
1568094907.064,1341,84,Left,Released,office
1568094907.681,1341,84,Left,Pressed,office
1568094907.8,1341,84,None,Drag,office
1568094907.8079998,1341,84,None,Drag,office
1568094907.832,1341,84,Left,Released,office
1568094918.1120002,1337,84,None,Move,office
1568094918.12,1324,86,None,Move,office
1568094918.1279998,1304,94,None,Move,office
1568094918.1360002,1286,96,None,Move,office
1568094918.144,1272,101,None,Move,office
1568094918.1520002,1258,106,None,Move,office
1568094918.16,1247,108,None,Move,office
1568094918.168,1238,112,None,Move,office
1568094918.176,1227,114,None,Move,office
