client_timestamp,x,y,button,state,window
1568616673.809,63,910,None,Move,file system
1568616673.881,51,908,None,Move,file system
1568616674.173,51,909,None,Move,file system
1568616674.298,48,908,None,Move,file system
1568616674.391,-518,1052,None,Move,file system
1568616674.459,2,1058,None,Move,file system
1568616674.4829998,5,1066,None,Move,file system
1568616674.5,21,1085,None,Move,file system
1568616674.528,94,1136,None,Move,file system
1568616674.551,106,1087,None,Move,file system
1568616674.581,107,1077,None,Move,file system
1568616674.6220002,108,1074,None,Move,file system
1568616674.65,108,1076,None,Move,file system
1568616674.746,119,1103,None,Move,file system
1568616674.8620002,137,1114,None,Move,file system
1568616674.9420002,140,1078,None,Move,file system
1568616674.994,141,1081,None,Move,file system
1568616675.0570002,142,1087,None,Move,file system
1568616675.091,156,1091,None,Move,file system
1568616675.141,176,1102,None,Move,file system
1568616675.4529998,176,1080,None,Move,file system
1568616675.4829998,161,1070,None,Move,file system
1568616755.207,151,1073,None,Move,file system
1568616755.216,142,1079,None,Move,file system
1568616755.232,132,1089,None,Move,file system
1568616755.379,131,1079,None,Move,file system
1568616755.387,127,1077,None,Move,file system
1568616755.396,119,1069,None,Move,file system
1568616755.4020002,103,1057,None,Move,file system
1568616755.4120002,84,1042,None,Move,file system
1568616755.417,59,1024,None,Move,file system
1568616755.425,34,1008,None,Move,file system
1568616755.4320002,8,993,None,Move,file system
1568616755.44,-13,983,None,Move,file system
1568616755.448,-20,975,None,Move,file system
1568616755.454,-13,972,None,Move,file system
1568616755.462,-13,971,None,Move,file system
1568616755.47,-14,971,None,Move,file system
1568616755.479,-13,971,None,Move,file system
1568616755.486,-17,975,None,Move,file system
1568616755.51,-25,983,None,Move,file system
1568616755.516,-130,1037,None,Move,file system
1568616755.5270002,-40,1056,None,Move,file system
1568616755.532,-39,1077,None,Move,file system
1568616755.541,-51,1101,None,Move,file system
1568616755.548,-55,1103,None,Move,file system
1568616755.5570002,-50,1103,None,Move,file system
1568616755.564,-55,1104,None,Move,file system
1568616755.573,-48,1101,None,Move,file system
1568616755.582,-44,1100,None,Move,file system
1568616755.589,-42,1100,None,Move,file system
1568616755.6,-43,1102,None,Move,file system
1568616755.606,-45,1103,None,Move,file system
1568616755.6160002,-48,1105,None,Move,file system
1568616755.621,-48,1109,None,Move,file system
1568616755.63,-57,1112,None,Move,file system
1568616755.6360002,-58,1113,None,Move,file system
1568616755.645,-59,1115,None,Move,file system
1568616755.65,-59,1112,None,Move,file system
1568616755.657,-59,1113,None,Move,file system
1568616755.665,-54,1112,None,Move,file system
1568616755.673,-46,1109,None,Move,file system
