client_timestamp,x,y,button,state,window
1571725100.7610002,149,880,None,Move,file system
1571725100.778,137,844,None,Move,file system
1571725100.788,130,831,None,Move,file system
1571725100.7970002,121,825,None,Move,file system
1571725100.805,110,824,None,Move,file system
1571725100.812,101,826,None,Move,file system
1571725100.8179998,88,835,None,Move,file system
1571725100.824,65,852,None,Move,file system
1571725100.83,32,878,None,Move,file system
1571725100.8379998,-15,919,None,Move,file system
1571725100.845,-59,978,None,Move,file system
1571725100.853,-70,1057,None,Move,file system
1571725100.861,-82,1155,None,Move,file system
1571725100.87,-74,1184,None,Move,file system
1571725100.8779998,-66,1184,None,Move,file system
1571725100.8860002,-53,1180,None,Move,file system
1571725100.894,-28,1161,None,Move,file system
1571725100.9,-4,1142,None,Move,file system
1571725100.908,18,1126,None,Move,file system
1571725100.916,67,1116,None,Move,file system
1571725100.924,154,1103,None,Move,file system
1571725100.9320002,278,1086,None,Move,file system
1571725100.94,430,1068,None,Move,file system
1571725100.948,607,1032,None,Move,file system
1571725100.955,792,985,None,Move,file system
1571725100.961,994,926,None,Move,file system
1571725100.97,1188,857,None,Move,file system
1571725100.978,1364,799,None,Move,file system
1571725100.985,1523,738,None,Move,file system
1571725100.994,1646,687,None,Move,file system
1571725101.0110002,1773,625,None,Move,file system
1571725101.022,1775,622,None,Move,file system
1571725101.028,1763,623,None,Move,file system
1571725101.034,1714,633,None,Move,file system
1571725101.04,1609,665,None,Move,file system
1571725101.048,1458,713,None,Move,file system
1571725101.056,1285,771,None,Move,file system
1571725101.064,1093,835,None,Move,file system
1571725101.072,897,899,None,Move,file system
1571725101.08,705,965,None,Move,file system
1571725101.086,556,1023,None,Move,file system
1571725101.094,450,1067,None,Move,file system
1571725101.101,403,1091,None,Move,file system
1571725101.11,403,1081,None,Move,file system
1571725101.1179998,439,1074,None,Move,file system
1571725101.1260002,541,1049,None,Move,file system
1571725101.127,687,1009,None,Move,file system
1571725101.143,1063,904,None,Move,file system
1571725101.158,1497,775,None,Move,file system
1571725101.1720002,1674,729,None,Move,file system
1571725101.18,1808,705,None,Move,file system
1571725101.188,1884,699,None,Move,file system
1571725101.195,1893,705,None,Move,file system
1571725101.204,1871,725,None,Move,file system
1571725101.211,1777,775,None,Move,file system
1571725101.22,1627,854,None,Move,file system
1571725101.226,1424,959,None,Move,file system
1571725101.234,1172,1072,None,Move,file system
1571725101.242,926,1177,None,Move,file system
1571725101.25,696,1189,None,Move,file system
1571725101.258,506,1173,None,Move,file system
1571725101.266,391,1157,None,Move,file system
1571725101.274,351,1128,None,Move,file system
1571725101.28,367,1099,None,Move,file system
1571725101.288,455,1090,None,Move,file system
1571725101.295,598,1073,None,Move,file system
1571725101.31,1006,990,None,Move,file system
1571725101.327,1474,853,None,Move,file system
1571725101.336,1692,786,None,Move,file system
1571725101.342,1867,745,None,Move,file system
1571725101.35,2012,714,None,Move,file system
1571725101.357,2083,710,None,Move,file system
1571725101.365,2093,712,None,Move,file system
1571725101.3739998,2086,722,None,Move,file system
1571725101.3820002,2043,748,None,Move,file system
1571725101.39,1941,801,None,Move,file system
1571725101.3979998,1813,861,None,Move,file system
1571725101.406,1664,923,None,Move,file system
1571725101.414,1510,991,None,Move,file system
1571725101.419,1363,1061,None,Move,file system
1571725101.427,1245,1122,None,Move,file system
1571725101.435,1165,1128,None,Move,file system
1571725101.446,1120,1115,None,Move,file system
1571725101.451,1114,1088,None,Move,file system
1571725101.46,1118,1084,None,Move,file system
1571725101.468,1132,1080,None,Move,file system
1571725101.476,1168,1074,None,Move,file system
1571725101.4770002,1230,1055,None,Move,file system
1571725101.4970002,1391,991,None,Move,file system
1571725101.506,1489,952,None,Move,file system
1571725101.514,1573,917,None,Move,file system
1571725101.522,1655,881,None,Move,file system
1571725101.53,1721,851,None,Move,file system
1571725101.538,1774,825,None,Move,file system
1571725101.544,1804,806,None,Move,file system
1571725101.552,1818,791,None,Move,file system
1571725101.56,1822,781,None,Move,file system
1571725101.5679998,1821,771,None,Move,file system
1571725101.576,1813,758,None,Move,file system
1571725101.583,1796,741,None,Move,file system
1571725101.591,1770,716,None,Move,file system
1571725101.599,1734,688,None,Move,file system
1571725101.606,1686,656,None,Move,file system
1571725101.6139998,1630,624,None,Move,file system
1571725101.625,1571,591,None,Move,file system
1571725101.631,1510,564,None,Move,file system
1571725101.637,1453,539,None,Move,file system
1571725101.646,1393,520,None,Move,file system
1571725101.654,1343,513,None,Move,file system
1571725101.661,1299,511,None,Move,file system
1571725101.669,1266,511,None,Move,file system
1571725101.677,1243,514,None,Move,file system
1571725101.6829998,1227,522,None,Move,file system
1571725101.691,1206,534,None,Move,file system
1571725101.7,1197,546,None,Move,file system
1571725101.707,1188,559,None,Move,file system
1571725101.716,1183,576,None,Move,file system
1571725101.724,1180,591,None,Move,file system
1571725101.732,1180,606,None,Move,file system
1571725101.74,1183,623,None,Move,file system
1571725101.746,1193,641,None,Move,file system
1571725101.754,1206,658,None,Move,file system
1571725101.762,1224,677,None,Move,file system
1571725101.77,1249,695,None,Move,file system
1571725101.7770002,1276,712,None,Move,file system
1571725101.786,1307,727,None,Move,file system
1571725101.793,1343,742,None,Move,file system
1571725101.801,1376,752,None,Move,file system
1571725101.8070002,1408,761,None,Move,file system
1571725101.815,1443,768,None,Move,file system
