client_timestamp,x,y,button,state,window
1572682321.66,264,736,None,Move,file system
1572682321.676,265,736,None,Move,file system
1572682321.691,270,736,None,Move,file system
1572682321.707,273,736,None,Move,file system
1572682321.722,274,737,None,Move,file system
1572682321.801,276,738,None,Move,file system
1572682321.816,276,738,None,Move,file system
1572682321.832,278,739,None,Move,file system
1572682321.847,279,739,None,Move,file system
1572682321.863,282,740,None,Move,file system
1572682321.879,283,741,None,Move,file system
1572682321.894,284,741,None,Move,file system
1572682321.91,287,741,None,Move,file system
1572682321.926,288,741,None,Move,file system
1572682321.941,289,741,None,Move,file system
1572682321.957,294,741,None,Move,file system
1572682321.972,295,742,None,Move,file system
1572682321.988,297,742,None,Move,file system
1572682322.004,299,743,None,Move,file system
1572682322.019,301,743,None,Move,file system
1572682322.035,303,744,None,Move,file system
1572682322.051,305,744,None,Move,file system
1572682322.066,307,744,None,Move,file system
1572682322.082,307,744,None,Move,file system
1572682322.097,308,744,None,Move,file system
1572682322.113,309,744,None,Move,file system
1572682322.129,310,744,None,Move,file system
1572682322.144,310,744,None,Move,file system
1572682322.16,311,744,None,Move,file system
1572682322.176,311,744,None,Move,file system
1572682322.191,313,744,None,Move,file system
1572682322.222,313,744,None,Move,file system
1572682322.363,314,744,None,Move,office
1572682322.41,315,744,None,Move,office
1572682322.457,315,744,None,Move,office
1572682322.55,315,744,Left,Pressed,office
1572682322.738,315,744,Left,Released,office
1572682328.101,316,744,None,Move,browsing
1572682328.1279998,316,744,None,Move,browsing
1572682328.14,315,744,None,Move,browsing
1572682328.1479998,313,744,None,Move,browsing
1572682328.16,313,744,None,Move,browsing
1572682328.244,312,744,None,Move,browsing
1572682328.256,312,744,None,Move,browsing
1572682328.268,311,744,None,Move,browsing
1572682328.288,309,744,None,Move,browsing
1572682328.312,308,744,None,Move,browsing
1572682328.361,303,744,None,Move,browsing
1572682328.393,301,744,None,Move,browsing
1572682328.409,300,744,None,Move,browsing
1572682328.4320002,299,744,None,Move,browsing
1572682328.46,296,744,None,Move,browsing
1572682328.476,296,744,None,Move,browsing
1572682328.496,295,744,None,Move,browsing
1572682328.508,293,745,None,Move,browsing
1572682328.52,293,745,None,Move,browsing
1572682328.54,292,745,None,Move,browsing
1572682328.56,291,745,None,Move,browsing
1572682328.576,289,745,None,Move,browsing
1572682328.596,287,745,None,Move,browsing
1572682328.6120002,286,745,None,Move,browsing
1572682328.6320002,285,745,None,Move,browsing
1572682328.6920002,278,745,None,Move,browsing
1572682328.708,277,745,None,Move,browsing
1572682328.72,276,745,None,Move,browsing
1572682328.732,275,745,None,Move,browsing
1572682328.76,272,745,None,Move,browsing
1572682328.776,269,745,None,Move,browsing
1572682328.796,268,745,None,Move,browsing
1572682328.832,267,745,None,Move,browsing
1572682331.404,267,745,Left,Pressed,browsing
1572682331.6279998,267,745,Left,Released,browsing
1572682333.05,267,745,None,Move,office
1572682333.065,267,745,None,Move,office
1572682333.072,268,744,None,Move,office
1572682333.08,271,743,None,Move,office
1572682333.087,276,740,None,Move,office
1572682333.094,279,735,None,Move,office
1572682333.11,284,732,None,Move,office
1572682333.125,291,726,None,Move,office
1572682333.144,293,725,None,Move,office
1572682333.1520002,296,721,None,Move,office
1572682333.16,304,716,None,Move,office
1572682333.164,305,713,None,Move,office
1572682333.17,309,701,None,Move,office
1572682333.186,322,678,None,Move,office
1572682333.201,327,664,None,Move,office
1572682333.217,355,595,None,Move,office
1572682333.248,366,567,None,Move,office
1572682333.264,381,517,None,Move,office
1572682333.28,386,503,None,Move,office
1572682333.295,394,483,None,Move,office
1572682333.311,406,444,None,Move,office
1572682333.326,414,424,None,Move,office
1572682333.342,419,413,None,Move,office
1572682333.3579998,428,390,None,Move,office
1572682333.373,440,364,None,Move,office
1572682333.389,444,357,None,Move,office
1572682333.404,448,347,None,Move,office
1572682333.42,456,335,None,Move,office
1572682333.436,462,323,None,Move,office
1572682333.451,466,315,None,Move,office
1572682333.467,469,310,None,Move,office
1572682333.482,470,308,None,Move,office
1572682333.498,471,306,None,Move,office
1572682333.514,472,305,None,Move,office
1572682333.553,473,303,None,Move,office
1572682333.5679998,474,302,None,Move,office
1572682333.584,475,300,None,Move,office
1572682334.334,475,300,None,Move,office
1572682334.365,475,300,None,Move,office
1572682334.381,475,301,None,Move,office
1572682334.428,475,302,None,Move,office
1572682334.459,475,303,None,Move,office
1572682334.474,475,304,None,Move,office
1572682334.49,476,305,None,Move,office
1572682334.506,476,305,None,Move,office
1572682334.5370002,476,306,None,Move,office
1572682334.57,476,308,None,Move,office
1572682334.582,476,308,None,Move,office
1572682334.59,476,309,None,Move,office
1572682334.5979998,476,310,None,Move,office
1572682334.6320002,476,311,None,Move,office
1572682334.675,476,311,None,Move,office
1572682334.706,476,312,None,Move,office
1572682334.769,476,313,None,Move,office
1572682334.831,476,313,None,Move,office
1572682334.8620002,476,314,None,Move,office
1572682334.909,476,315,None,Move,office
1572682335.019,476,315,None,Move,office
1572682336.18,476,316,None,Move,office
1572682336.274,477,316,None,Move,office
1572682336.704,477,316,None,Move,office
1572682336.719,478,316,None,Move,office
1572682336.735,478,316,None,Move,office
1572682336.766,479,314,None,Move,office
1572682336.821,479,313,None,Move,office
1572682336.903,480,313,None,Move,office
1572682337.231,481,312,None,Move,office
1572682337.2629998,481,311,None,Move,office
1572682337.278,482,311,None,Move,office
1572682337.294,483,310,None,Move,office
1572682337.909,484,310,None,Move,office
1572682338.0010002,484,310,None,Move,office
1572682338.031,485,308,None,Move,office
1572682338.109,485,308,None,Move,office
1572682338.1720002,486,307,None,Move,office
1572682338.187,486,307,None,Move,office
1572682338.357,488,306,None,Move,office
1572682338.404,489,304,None,Move,office
1572682339.354,489,304,Left,Pressed,office
1572682339.5879998,489,304,Left,Released,office
1572682340.7589998,489,304,None,Move,office
1572682340.775,490,304,None,Move,office
1572682340.79,497,313,None,Move,office
1572682340.806,499,315,None,Move,office
1572682340.822,503,319,None,Move,office
1572682340.837,504,321,None,Move,office
1572682340.853,506,323,None,Move,office
1572682340.869,506,325,None,Move,office
1572682340.8839998,505,328,None,Move,office
1572682340.9,504,329,None,Move,office
1572682340.915,502,331,None,Move,office
1572682341.2429998,499,334,None,Move,office
1572682341.2589998,495,334,None,Move,office
1572682341.275,481,330,None,Move,office
1572682341.29,474,326,None,Move,office
1572682341.306,471,326,None,Move,office
1572682341.322,466,329,None,Move,office
1572682341.337,466,331,None,Move,office
1572682341.353,466,332,None,Move,office
1572682341.3679998,466,333,None,Move,office
1572682341.415,467,334,None,Move,office
1572682341.447,472,336,None,Move,office
1572682341.462,477,336,None,Move,office
1572682341.478,487,337,None,Move,office
1572682341.4929998,491,337,None,Move,office
1572682341.5089998,498,337,None,Move,office
1572682341.525,503,337,None,Move,office
1572682341.54,513,337,None,Move,office
1572682341.556,536,341,None,Move,office
1572682341.572,544,343,None,Move,office
1572682341.587,565,345,None,Move,office
1572682341.603,579,347,None,Move,office
1572682341.6179998,602,351,None,Move,office
1572682341.6339998,614,354,None,Move,office
1572682341.65,655,362,None,Move,office
1572682341.665,676,364,None,Move,office
1572682341.681,683,365,None,Move,office
1572682341.696,743,373,None,Move,office
1572682341.712,755,375,None,Move,office
1572682341.728,788,379,None,Move,office
1572682341.7429998,796,381,None,Move,office
1572682341.7589998,805,381,None,Move,office
1572682341.775,819,383,None,Move,office
1572682341.79,827,384,None,Move,office
1572682341.806,833,385,None,Move,office
1572682341.821,844,388,None,Move,office
1572682341.837,863,392,None,Move,office
1572682341.853,871,394,None,Move,office
1572682341.8679998,883,398,None,Move,office
1572682341.8839998,895,399,None,Move,office
1572682341.9,904,400,None,Move,office
1572682341.915,912,403,None,Move,office
1572682341.931,923,406,None,Move,office
1572682341.946,930,409,None,Move,office
1572682341.962,936,412,None,Move,office
1572682341.978,940,416,None,Move,office
1572682341.9929998,944,420,None,Move,office
1572682342.0089998,954,426,None,Move,office
1572682342.025,959,432,None,Move,office
1572682342.04,965,438,None,Move,office
1572682342.056,965,440,None,Move,office
1572682342.353,965,440,None,Move,office
1572682342.399,965,439,None,Move,office
1572682342.431,966,440,None,Move,office
1572682342.446,967,440,None,Move,office
1572682342.462,973,444,None,Move,office
1572682342.478,975,447,None,Move,office
1572682342.4929998,979,449,None,Move,office
1572682342.5089998,979,450,None,Move,office
1572682342.524,980,450,None,Move,office
1572682342.556,980,450,None,Move,office
1572682342.571,979,450,None,Move,office
1572682342.587,977,452,None,Move,office
1572682342.6179998,977,453,None,Move,office
1572682342.6339998,977,453,None,Move,office
1572682342.728,976,453,None,Move,office
1572682342.7429998,975,453,None,Move,office
1572682342.806,975,453,None,Move,office
1572682342.821,974,453,None,Move,office
1572682342.837,974,453,None,Move,office
1572682342.853,973,453,None,Move,office
1572682342.8679998,971,452,None,Move,office
1572682342.8839998,970,451,None,Move,office
1572682342.899,969,451,None,Move,office
1572682343.334,967,451,None,Move,office
1572682343.369,967,451,None,Move,office
1572682343.728,966,450,None,Move,office
1572682343.7589998,965,450,None,Move,office
1572682344.1339998,964,450,None,Move,office
1572682344.15,964,450,None,Move,office
1572682344.166,963,450,None,Move,office
1572682344.181,958,457,None,Move,office
1572682344.4,958,463,None,Move,office
1572682344.416,958,463,None,Move,office
1572682344.431,962,463,None,Move,office
1572682344.447,965,463,None,Move,office
1572682344.462,970,463,None,Move,office
1572682344.478,972,463,None,Move,office
1572682344.494,973,463,None,Move,office
1572682344.5089998,975,463,None,Move,office
1572682344.556,975,462,None,Move,office
1572682344.572,974,461,None,Move,office
1572682344.5879998,974,460,None,Move,office
1572682344.63,973,459,None,Move,office
1572682344.756,973,459,None,Move,office
1572682344.771,971,457,None,Move,office
1572682344.802,971,456,None,Move,office
1572682344.834,971,455,None,Move,office
1572682344.865,970,455,None,Move,office
1572682344.958,970,454,None,Move,office
1572682344.99,970,454,None,Move,office
1572682345.005,968,453,None,Move,office
1572682345.146,968,452,None,Move,office
1572682345.177,968,451,None,Move,office
1572682345.208,968,451,None,Move,office
1572682345.224,968,450,None,Move,office
1572682345.24,968,450,None,Move,office
1572682345.255,968,449,None,Move,office
1572682345.271,968,448,None,Move,office
1572682345.396,968,448,None,Move,office
1572682345.4120002,968,447,None,Move,office
1572682346.021,968,446,None,Move,office
1572682347.5670002,968,445,None,Move,office
1572682348.289,967,445,None,Move,office
1572682348.321,967,445,None,Move,office
1572682348.336,966,445,None,Move,office
1572682348.3520002,966,445,None,Move,office
1572682348.383,965,444,None,Move,office
1572682348.461,964,444,None,Move,office
1572682348.4770002,963,444,None,Move,office
1572682348.492,962,444,None,Move,office
1572682348.508,957,444,None,Move,office
1572682348.524,957,444,None,Move,office
1572682348.57,956,444,None,Move,office
1572682348.586,954,444,None,Move,office
1572682348.6020002,936,444,None,Move,office
1572682348.617,913,447,None,Move,office
1572682348.633,887,456,None,Move,office
1572682348.649,880,460,None,Move,office
1572682348.885,879,460,None,Move,office
1572682348.901,877,460,None,Move,office
1572682348.917,876,457,None,Move,office
1572682348.9320002,874,455,None,Move,office
1572682348.948,874,454,None,Move,office
1572682348.9629998,874,450,None,Move,office
1572682348.979,874,450,None,Move,office
1572682348.995,874,449,None,Move,office
1572682349.01,874,448,None,Move,office
1572682349.026,874,447,None,Move,office
1572682349.041,877,446,None,Move,office
1572682349.073,877,446,None,Move,office
1572682349.104,877,444,None,Move,office
1572682349.12,877,443,None,Move,office
1572682349.151,878,441,None,Move,office
1572682349.167,879,441,None,Move,office
1572682349.1820002,879,441,None,Move,office
1572682349.198,881,440,None,Move,office
1572682349.2129998,885,439,None,Move,office
1572682349.229,886,439,None,Move,office
1572682349.245,890,439,None,Move,office
1572682349.26,892,438,None,Move,office
1572682349.276,894,437,None,Move,office
1572682349.291,895,437,None,Move,office
1572682349.3070002,895,437,None,Move,office
1572682349.323,899,435,None,Move,office
1572682349.3379998,900,434,None,Move,office
1572682349.354,902,434,None,Move,office
1572682349.37,902,434,None,Move,office
1572682349.385,905,433,None,Move,office
1572682349.401,906,432,None,Move,office
1572682349.416,909,431,None,Move,office
1572682349.4320002,911,430,None,Move,office
1572682349.4629998,911,430,None,Move,office
1572682349.479,912,430,None,Move,office
1572682349.494,913,430,None,Move,office
1572682349.51,914,430,None,Move,office
1572682349.526,916,430,None,Move,office
1572682349.5570002,918,429,None,Move,office
1572682349.573,920,429,None,Move,office
1572682349.5879998,921,429,None,Move,office
1572682349.604,923,429,None,Move,office
1572682349.619,925,428,None,Move,office
1572682349.635,926,428,None,Move,office
1572682349.651,927,428,None,Move,office
1572682349.6820002,928,428,None,Move,office
1572682349.698,930,428,None,Move,office
1572682349.7129998,931,428,None,Move,office
1572682349.729,932,428,None,Move,office
1572682349.744,933,428,None,Move,office
1572682349.76,934,428,None,Move,office
1572682349.776,935,428,None,Move,office
1572682349.791,936,428,None,Move,office
1572682349.8070002,937,428,None,Move,office
1572682349.823,940,427,None,Move,office
1572682349.8379998,941,427,None,Move,office
1572682349.854,942,427,None,Move,office
1572682349.869,944,427,None,Move,office
1572682349.885,945,427,None,Move,office
1572682349.901,947,427,None,Move,office
1572682349.948,948,427,None,Move,office
1572682349.964,949,427,None,Move,office
1572682349.98,950,427,None,Move,office
1572682349.995,952,427,None,Move,office
1572682350.0110002,952,427,None,Move,office
1572682350.026,954,427,None,Move,office
1572682350.042,956,427,None,Move,office
1572682350.0579998,957,426,None,Move,office
1572682350.073,958,426,None,Move,office
1572682350.089,959,426,None,Move,office
1572682350.105,961,426,None,Move,office
1572682350.12,962,426,None,Move,office
1572682350.1360002,964,425,None,Move,office
1572682350.151,967,425,None,Move,office
1572682350.167,970,425,None,Move,office
1572682350.1829998,972,424,None,Move,office
1572682350.214,975,424,None,Move,office
1572682350.23,978,423,None,Move,office
1572682350.245,978,423,None,Move,office
1572682350.2610002,980,423,None,Move,office
1572682350.292,980,423,None,Move,office
1572682350.3079998,982,423,None,Move,office
1572682350.323,984,423,None,Move,office
1572682350.339,985,423,None,Move,office
1572682350.355,987,423,None,Move,office
1572682350.37,991,423,None,Move,office
1572682350.3860002,993,423,None,Move,office
1572682350.387,994,423,None,Move,office
1572682350.403,996,423,None,Move,office
1572682350.419,996,423,None,Move,office
1572682350.434,997,423,None,Move,office
1572682350.45,997,423,None,Move,office
1572682350.466,998,423,None,Move,office
1572682350.481,1001,423,None,Move,office
1572682350.4970002,1005,423,None,Move,office
1572682350.512,1007,423,None,Move,office
1572682350.528,1010,423,None,Move,office
1572682350.544,1012,423,None,Move,office
1572682350.559,1014,423,None,Move,office
1572682350.575,1018,423,None,Move,office
1572682350.59,1026,423,None,Move,office
1572682350.611,1031,423,None,Move,office
1572682350.627,1037,423,None,Move,office
1572682350.629,1042,423,None,Move,office
1572682350.645,1046,423,None,Move,office
1572682350.661,1048,423,None,Move,office
1572682350.676,1051,423,None,Move,office
1572682350.6920002,1053,423,None,Move,office
1572682350.707,1054,423,None,Move,office
1572682350.725,1055,423,None,Move,office
1572682350.74,1060,423,None,Move,office
1572682350.756,1066,423,None,Move,office
1572682350.772,1070,423,None,Move,office
1572682350.7870002,1075,424,None,Move,office
1572682350.803,1078,424,None,Move,office
1572682350.825,1082,425,None,Move,office
1572682350.837,1085,425,None,Move,office
1572682350.855,1089,425,None,Move,office
1572682350.87,1093,425,None,Move,office
1572682350.8860002,1098,425,None,Move,office
1572682350.901,1100,425,None,Move,office
1572682350.917,1103,425,None,Move,office
1572682350.9320002,1105,425,None,Move,office
1572682350.948,1108,425,None,Move,office
1572682350.964,1110,425,None,Move,office
1572682350.979,1114,425,None,Move,office
1572682350.995,1117,426,None,Move,office
1572682351.0110002,1120,427,None,Move,office
1572682351.026,1121,427,None,Move,office
1572682351.042,1122,428,None,Move,office
1572682351.0570002,1122,429,None,Move,office
1572682351.073,1124,431,None,Move,office
1572682351.089,1124,437,None,Move,office
1572682351.107,1126,443,None,Move,office
1572682351.404,1126,445,None,Move,office
1572682351.435,1126,443,None,Move,office
1572682351.466,1126,443,None,Move,office
1572682351.482,1127,441,None,Move,office
1572682351.4970002,1127,440,None,Move,office
1572682351.529,1128,436,None,Move,office
1572682351.544,1128,435,None,Move,office
1572682351.56,1128,435,None,Move,office
1572682351.576,1129,434,None,Move,office
1572682351.591,1130,434,None,Move,office
1572682351.607,1132,434,None,Move,office
1572682351.631,1135,434,None,Move,office
1572682351.645,1136,434,None,Move,office
1572682351.661,1139,434,None,Move,office
1572682351.676,1141,434,None,Move,office
1572682351.6920002,1144,434,None,Move,office
1572682351.708,1145,434,None,Move,office
1572682351.724,1147,434,None,Move,office
1572682351.74,1147,434,None,Move,office
1572682351.755,1148,434,None,Move,office
1572682351.771,1150,434,None,Move,office
1572682351.7870002,1151,434,None,Move,office
1572682351.802,1153,434,None,Move,office
1572682351.8179998,1155,432,None,Move,office
1572682351.834,1156,432,None,Move,office
1572682351.849,1157,432,None,Move,office
1572682351.865,1159,432,None,Move,office
1572682351.88,1160,431,None,Move,office
1572682351.896,1160,431,None,Move,office
1572682351.9120002,1161,431,None,Move,office
1572682351.927,1162,431,None,Move,office
1572682351.959,1163,431,None,Move,office
1572682351.974,1165,430,None,Move,office
1572682352.006,1166,429,None,Move,office
1572682352.021,1167,429,None,Move,office
1572682352.0370002,1168,429,None,Move,office
1572682352.052,1170,429,None,Move,office
1572682352.0679998,1172,429,None,Move,office
1572682352.083,1174,428,None,Move,office
1572682352.099,1175,428,None,Move,office
1572682352.115,1176,428,None,Move,office
1572682352.13,1177,427,None,Move,office
1572682352.146,1179,426,None,Move,office
1572682352.1620002,1180,426,None,Move,office
1572682352.177,1182,426,None,Move,office
1572682352.1929998,1184,425,None,Move,office
1572682352.208,1186,425,None,Move,office
1572682352.224,1189,425,None,Move,office
1572682352.24,1192,424,None,Move,office
1572682352.255,1193,424,None,Move,office
1572682352.271,1197,424,None,Move,office
1572682352.2870002,1200,424,None,Move,office
1572682352.302,1201,424,None,Move,office
1572682352.3179998,1203,424,None,Move,office
1572682352.333,1206,424,None,Move,office
1572682352.355,1208,424,None,Move,office
1572682352.371,1211,424,None,Move,office
1572682352.3860002,1213,424,None,Move,office
1572682352.4020002,1217,424,None,Move,office
1572682352.417,1219,424,None,Move,office
1572682352.4329998,1221,424,None,Move,office
1572682352.464,1224,424,None,Move,office
1572682352.485,1227,424,None,Move,office
1572682352.5010002,1232,424,None,Move,office
1572682352.516,1233,424,None,Move,office
1572682352.532,1235,424,None,Move,office
1572682352.5470002,1239,424,None,Move,office
1572682352.563,1240,424,None,Move,office
1572682352.594,1243,424,None,Move,office
1572682352.61,1248,424,None,Move,office
1572682352.6260002,1255,424,None,Move,office
1572682352.641,1260,424,None,Move,office
1572682352.657,1266,424,None,Move,office
1572682352.6720002,1271,424,None,Move,office
1572682352.688,1273,424,None,Move,office
1572682352.704,1277,424,None,Move,office
1572682352.719,1277,424,None,Move,office
1572682352.829,1278,424,None,Move,office
1572682352.844,1277,424,None,Move,office
1572682352.86,1275,424,None,Move,office
1572682352.8760002,1269,424,None,Move,office
1572682352.891,1261,424,None,Move,office
1572682352.907,1255,424,None,Move,office
1572682352.9220002,1251,424,None,Move,office
1572682352.938,1240,425,None,Move,office
1572682352.954,1234,425,None,Move,office
1572682352.969,1225,425,None,Move,office
1572682352.985,1223,425,None,Move,office
1572682353.0,1220,425,None,Move,office
1572682353.019,1219,425,None,Move,office
1572682353.035,1217,425,None,Move,office
1572682353.441,1217,425,None,Move,office
1572682357.095,1216,425,None,Move,office
1572682357.111,1216,425,None,Move,office
1572682357.127,1214,425,None,Move,office
1572682357.1420002,1211,425,None,Move,office
1572682357.158,1209,425,None,Move,office
1572682357.174,1208,425,None,Move,office
1572682357.189,1207,425,None,Move,office
1572682357.205,1206,425,None,Move,office
1572682357.22,1203,425,None,Move,office
1572682357.236,1197,426,None,Move,office
1572682357.252,1180,428,None,Move,office
1572682357.2670002,1177,428,None,Move,office
1572682357.283,1166,428,None,Move,office
1572682357.299,1154,428,None,Move,office
1572682357.314,1148,428,None,Move,office
1572682357.33,1138,430,None,Move,office
1572682357.351,1125,431,None,Move,office
1572682357.3639998,1118,431,None,Move,office
1572682357.383,1111,431,None,Move,office
1572682357.399,1105,432,None,Move,office
1572682357.414,1090,435,None,Move,office
1572682357.43,1087,435,None,Move,office
1572682357.445,1079,437,None,Move,office
1572682357.461,1073,437,None,Move,office
1572682357.4770002,1065,437,None,Move,office
1572682357.495,1064,437,None,Move,office
1572682357.5110002,1057,437,None,Move,office
1572682357.5270002,1054,437,None,Move,office
1572682357.542,1051,437,None,Move,office
1572682357.5579998,1050,437,None,Move,office
1572682357.574,1049,437,None,Move,office
1572682357.589,1047,437,None,Move,office
1572682359.795,1047,437,None,Move,office
1572682361.549,1046,438,None,Move,office
1572682361.6120002,1045,438,None,Move,office
1572682361.627,1045,439,None,Move,office
1572682361.643,1044,439,None,Move,office
1572682361.721,1043,441,None,Move,office
1572682361.7370002,1042,442,None,Move,office
1572682361.768,1041,443,None,Move,office
1572682361.853,1041,444,None,Move,office
1572682364.779,1041,444,None,Move,office
1572682372.2510002,1041,444,None,Move,office
1572682372.281,1041,444,None,Move,office
1572682373.881,1041,444,None,Move,office
1572682374.289,1042,444,None,Move,office
1572682376.572,1042,443,None,Move,office
1572682376.583,1042,443,None,Move,office
1572682377.25,1042,442,None,Move,office
1572682377.281,1043,441,None,Move,office
1572682377.332,1043,441,None,Move,office
1572682378.1920002,1043,440,None,Move,office
1572682378.339,1044,440,None,Move,office
1572682378.36,1044,440,None,Move,office
1572682378.46,1045,439,None,Move,office
1572682378.488,1046,439,None,Move,office
1572682378.5370002,1047,438,None,Move,office
1572682378.6239998,1047,438,None,Move,office
1572682378.734,1048,438,None,Move,office
1572682378.7589998,1049,438,None,Move,office
1572682378.7770002,1049,438,None,Move,office
1572682378.793,1050,438,None,Move,office
1572682378.826,1050,438,None,Move,office
1572682378.887,1051,438,None,Move,office
1572682378.907,1051,438,None,Move,office
1572682378.93,1052,437,None,Move,office
1572682378.947,1053,436,None,Move,office
1572682378.981,1053,436,None,Move,office
1572682379.002,1054,436,None,Move,office
1572682379.018,1055,435,None,Move,office
1572682379.035,1058,434,None,Move,office
1572682379.052,1059,434,None,Move,office
1572682379.101,1059,434,None,Move,office
1572682379.1279998,1060,434,None,Move,office
1572682379.159,1060,434,None,Move,office
1572682379.186,1061,433,None,Move,office
1572682379.202,1062,433,None,Move,office
1572682379.214,1063,432,None,Move,office
1572682379.224,1063,432,None,Move,office
1572682379.228,1064,430,None,Move,office
1572682379.242,1065,430,None,Move,office
1572682379.2570002,1065,430,None,Move,office
1572682379.268,1067,429,None,Move,office
1572682379.279,1068,428,None,Move,office
1572682379.3070002,1068,428,None,Move,office
1572682379.324,1069,427,None,Move,office
1572682379.335,1070,427,None,Move,office
1572682379.3620002,1071,427,None,Move,office
1572682379.389,1071,426,None,Move,office
1572682379.41,1072,426,None,Move,office
1572682379.431,1074,424,None,Move,office
1572682379.447,1074,424,None,Move,office
1572682379.464,1075,424,None,Move,office
1572682379.514,1075,424,None,Move,office
1572682379.535,1076,424,None,Move,office
1572682379.555,1077,424,None,Move,office
1572682379.571,1078,423,None,Move,office
1572682379.587,1079,423,None,Move,office
1572682379.603,1081,423,None,Move,office
1572682379.619,1082,423,None,Move,office
1572682379.6360002,1083,423,None,Move,office
1572682379.6520002,1084,423,None,Move,office
1572682379.68,1085,423,None,Move,office
1572682379.695,1087,422,None,Move,office
1572682379.711,1088,422,None,Move,office
1572682379.7270002,1090,422,None,Move,office
1572682379.744,1091,422,None,Move,office
1572682379.76,1093,421,None,Move,office
1572682379.859,1094,421,None,Move,office
1572682379.8779998,1094,421,None,Move,office
1572682379.894,1096,421,None,Move,office
1572682379.911,1098,421,None,Move,office
1572682379.926,1099,421,None,Move,office
1572682379.9420002,1100,421,None,Move,office
1572682379.992,1100,421,None,Move,office
1572682380.008,1100,421,None,Move,office
1572682380.035,1100,421,None,Move,office
1572682380.053,1100,424,None,Move,office
1572682380.0670002,1100,425,None,Move,office
1572682380.079,1094,425,None,Move,office
1572682380.089,1084,427,None,Move,office
1572682380.099,1080,435,None,Move,office
1572682380.109,1079,442,None,Move,office
1572682380.12,1079,444,None,Move,office
1572682380.13,1076,454,None,Move,office
1572682380.143,1076,456,None,Move,office
1572682380.336,1075,456,None,Move,office
1572682380.357,1073,456,None,Move,office
1572682380.3739998,1071,456,None,Move,office
1572682380.408,1071,456,None,Move,office
1572682380.4420002,1071,456,None,Move,office
1572682380.456,1071,455,None,Move,office
1572682380.468,1071,454,None,Move,office
1572682380.479,1071,454,None,Move,office
1572682380.522,1071,453,None,Move,office
1572682380.54,1072,453,None,Move,office
1572682380.551,1072,453,None,Move,office
1572682380.563,1073,451,None,Move,office
