client_timestamp,x,y,button,state,window
1569478466.2489998,255,583,None,Move,browsing
1569478466.262,248,553,None,Move,browsing
1569478466.274,240,518,None,Move,browsing
1569478466.288,235,481,None,Move,browsing
1569478466.302,232,446,None,Move,browsing
1569478466.315,232,419,None,Move,browsing
1569478466.329,235,396,None,Move,browsing
1569478466.343,238,376,None,Move,browsing
1569478466.3579998,242,357,None,Move,browsing
1569478466.3720002,247,342,None,Move,browsing
1569478466.3860002,252,329,None,Move,browsing
1569478466.399,256,317,None,Move,browsing
1569478466.4120002,259,309,None,Move,browsing
1569478466.424,263,302,None,Move,browsing
1569478466.436,265,297,None,Move,browsing
1569478466.448,268,294,None,Move,browsing
1569478466.46,269,291,None,Move,browsing
1569478466.471,270,290,None,Move,browsing
1569478466.603,264,274,None,Move,browsing
1569478466.6179998,257,249,None,Move,browsing
1569478466.631,249,223,None,Move,browsing
1569478466.646,242,197,None,Move,browsing
1569478466.6620002,237,173,None,Move,browsing
1569478466.678,233,150,None,Move,browsing
1569478466.696,231,128,None,Move,browsing
1569478466.711,228,106,None,Move,browsing
1569478466.7270002,227,90,None,Move,browsing
1569478466.746,227,75,None,Move,browsing
1569478466.758,228,62,None,Move,browsing
1569478466.764,229,53,None,Move,browsing
1569478466.771,230,47,None,Move,browsing
1569478466.7770002,231,43,None,Move,browsing
1569478466.782,232,41,None,Move,browsing
1569478466.9320002,247,36,None,Move,browsing
1569478466.956,273,29,None,Move,browsing
1569478466.978,305,23,None,Move,browsing
1569478467.0010002,344,15,None,Move,browsing
1569478467.0229998,388,7,None,Move,browsing
1569478467.041,435,1,None,Move,browsing
1569478467.055,490,0,None,Move,browsing
1569478467.069,553,0,None,Move,browsing
1569478467.082,622,0,None,Move,browsing
1569478467.095,687,4,None,Move,browsing
1569478467.107,750,11,None,Move,browsing
1569478467.12,811,18,None,Move,browsing
1569478467.133,868,24,None,Move,browsing
1569478467.1479998,904,27,None,Move,browsing
1569478467.163,924,29,None,Move,browsing
1569478467.175,939,30,None,Move,browsing
1569478467.187,949,32,None,Move,browsing
1569478467.199,959,32,None,Move,browsing
1569478467.211,966,32,None,Move,browsing
1569478467.2229998,968,32,None,Move,browsing
1569478467.234,965,31,None,Move,browsing
1569478467.314,969,30,None,Move,browsing
1569478467.329,973,30,None,Move,browsing
1569478467.344,978,30,None,Move,browsing
1569478467.357,983,30,None,Move,browsing
1569478467.371,988,30,None,Move,browsing
1569478467.3839998,992,31,None,Move,browsing
1569478467.399,997,31,None,Move,browsing
1569478467.4120002,1001,31,None,Move,browsing
1569478467.426,1005,32,None,Move,browsing
1569478467.44,1008,32,None,Move,browsing
1569478467.455,1010,32,None,Move,browsing
1569478467.468,1012,32,None,Move,browsing
1569478467.481,1013,33,None,Move,browsing
1569478467.495,1014,33,None,Move,browsing
1569478467.508,1014,34,None,Move,browsing
1569478467.522,1015,34,None,Move,browsing
1569478467.536,1016,35,None,Move,browsing
1569478467.55,1017,35,None,Move,browsing
1569478467.564,1018,36,None,Move,browsing
1569478467.577,1019,36,None,Move,browsing
1569478467.591,1020,36,None,Move,browsing
1569478467.604,1021,37,None,Move,browsing
1569478467.617,1022,38,None,Move,browsing
1569478467.63,1023,39,None,Move,browsing
1569478467.644,1024,40,None,Move,browsing
1569478467.658,1025,41,None,Move,browsing
1569478467.6720002,1025,41,None,Move,browsing
1569478467.686,1026,41,None,Move,browsing
1569478467.7,1026,42,None,Move,browsing
1569478467.712,1027,42,None,Move,browsing
1569478467.7270002,1027,43,None,Move,browsing
1569478467.7410002,1028,43,None,Move,browsing
1569478467.754,1028,44,None,Move,browsing
1569478467.83,1028,44,Left,Pressed,browsing
1569478468.0370002,1036,45,None,Drag,browsing
1569478468.056,1051,48,None,Drag,browsing
1569478468.073,1077,55,None,Drag,browsing
1569478468.09,1103,63,None,Drag,browsing
1569478468.1079998,1132,74,None,Drag,browsing
1569478468.125,1161,85,None,Drag,browsing
1569478468.137,1191,96,None,Drag,browsing
1569478468.145,1222,107,None,Drag,browsing
1569478468.151,1255,120,None,Drag,browsing
1569478468.156,1286,134,None,Drag,browsing
1569478468.164,1316,147,None,Drag,browsing
1569478468.171,1344,160,None,Drag,browsing
1569478468.18,1372,173,None,Drag,browsing
1569478468.189,1397,186,None,Drag,browsing
1569478468.195,1418,197,None,Drag,browsing
1569478468.202,1436,206,None,Drag,browsing
1569478468.209,1451,213,None,Drag,browsing
1569478468.215,1463,219,None,Drag,browsing
1569478468.221,1471,224,None,Drag,browsing
1569478468.228,1474,226,None,Drag,browsing
1569478468.234,1474,227,None,Drag,browsing
1569478468.2410002,1473,229,None,Drag,browsing
1569478468.2470002,1471,232,None,Drag,browsing
1569478468.252,1463,236,None,Drag,browsing
1569478468.3979998,1463,236,None,Drag,browsing
1569478468.411,1472,235,None,Drag,browsing
1569478468.423,1496,234,None,Drag,browsing
1569478468.435,1525,234,None,Drag,browsing
1569478468.447,1555,234,None,Drag,browsing
1569478468.46,1587,234,None,Drag,browsing
1569478468.472,1625,235,None,Drag,browsing
1569478468.484,1666,238,None,Drag,browsing
1569478468.4970002,1712,241,None,Drag,browsing
1569478468.5089998,1761,247,None,Drag,browsing
1569478468.522,1811,253,None,Drag,browsing
1569478468.534,1859,260,None,Drag,browsing
1569478468.5470002,1905,267,None,Drag,browsing
