client_timestamp,x,y,button,state,window
1579068002.7589998,986,522,None,Move,file system
1579068002.7870002,1033,494,None,Move,file system
1579068002.794,1060,503,None,Move,file system
1579068002.86,728,1214,None,Move,file system
1579068002.9,680,1988,None,Move,file system
1579068002.918,665,1333,None,Move,file system
1579068046.629,365,834,None,Move,office
1579068046.6360002,344,802,None,Move,office
1579068046.645,344,772,None,Move,office
1579068046.653,358,745,None,Move,office
1579068046.661,374,720,None,Move,office
1579068046.669,388,696,None,Move,office
1579068046.674,395,675,None,Move,office
1579068046.6820002,400,664,None,Move,office
1579068046.691,409,660,None,Move,office
1579068046.698,424,663,None,Move,office
1579068046.706,440,677,None,Move,office
1579068046.715,464,704,None,Move,office
1579068046.7229998,491,746,None,Move,office
1579068046.729,524,801,None,Move,office
1579068046.7370002,559,866,None,Move,office
1579068046.745,599,938,None,Move,office
1579068046.7529998,641,1010,None,Move,office
1579068046.7610002,691,1085,None,Move,office
1579068046.771,740,1148,None,Move,office
1579068046.781,796,1149,None,Move,office
1579068046.794,919,1214,None,Move,office
1579068046.801,991,1148,None,Move,office
1579068046.8079998,1070,1141,None,Move,office
1579068046.815,1156,1140,None,Move,office
1579068046.822,1241,1133,None,Move,office
1579068046.831,1330,1129,None,Move,office
1579068046.839,1412,1121,None,Move,office
1579068046.847,1492,1110,None,Move,office
1579068046.853,1558,1097,None,Move,office
1579068046.861,1609,1085,None,Move,office
1579068046.869,1646,1076,None,Move,office
1579068046.877,1669,1062,None,Move,office
1579068046.885,1678,1044,None,Move,office
1579068046.893,1679,1031,None,Move,office
1579068046.901,1677,1022,None,Move,office
1579068046.907,1667,1016,None,Move,office
1579068046.915,1652,1011,None,Move,office
1579068046.9220002,1632,1007,None,Move,office
1579068046.931,1602,999,None,Move,office
1579068046.939,1569,996,None,Move,office
1579068046.947,1535,993,None,Move,office
1579068046.955,1500,989,None,Move,office
1579068046.962,1473,983,None,Move,office
1579068046.968,1454,975,None,Move,office
1579068046.9770002,1446,968,None,Move,office
1579068046.984,1445,954,None,Move,office
1579068046.994,1450,939,None,Move,office
1579068047.005,1468,924,None,Move,office
1579068047.014,1490,912,None,Move,office
1579068047.022,1523,902,None,Move,office
1579068047.029,1565,894,None,Move,office
1579068047.036,1616,890,None,Move,office
1579068047.044,1672,885,None,Move,office
1579068047.051,1735,881,None,Move,office
1579068047.0579998,1792,876,None,Move,office
1579068047.064,1834,866,None,Move,office
1579068047.072,1853,849,None,Move,office
1579068047.0779998,1864,831,None,Move,office
1579068047.085,1871,818,None,Move,office
1579068047.093,1883,807,None,Move,office
1579068047.101,1889,803,None,Move,office
1579068047.1079998,1892,801,None,Move,office
1579068047.1160002,1894,801,None,Move,office
1579068047.141,1889,812,None,Move,office
1579068047.147,1887,827,None,Move,office
1579068047.155,1884,845,None,Move,office
1579068047.1620002,1881,866,None,Move,office
1579068047.171,1877,887,None,Move,office
1579068047.179,1871,908,None,Move,office
1579068047.187,1865,928,None,Move,office
1579068047.195,1854,950,None,Move,office
1579068047.201,1845,965,None,Move,office
1579068047.208,1832,982,None,Move,office
1579068047.217,1820,992,None,Move,office
1579068047.225,1805,1003,None,Move,office
