client_timestamp,x,y,button,state,window
1578378112.663,874,511,None,Move,file system
1578378112.889,-1862,240,None,Move,file system
1578378113.1920002,-888,434,None,Move,file system
1578378113.2410002,-351,1511,None,Move,file system
1578378113.367,-991,2121,None,Move,file system
1578378113.4629998,372,830,None,Move,file system
1578378113.519,822,1219,None,Move,file system
1578378113.5579998,1130,1418,None,Move,file system
1578378113.573,1170,1115,None,Move,file system
1578378113.584,1230,1134,None,Move,file system
1578378113.605,1254,1106,None,Move,file system
1578378113.617,1242,1099,None,Move,file system
1578378113.6279998,1198,1107,None,Move,file system
1578378113.66,1074,1180,None,Move,file system
1578378113.673,1029,1104,None,Move,file system
1578378113.685,940,1127,None,Move,file system
1578378113.696,894,1106,None,Move,file system
1578378113.707,801,1138,None,Move,file system
1578378113.719,760,1110,None,Move,file system
1578378113.73,679,1151,None,Move,file system
1578378113.75,618,1147,None,Move,file system
1578378113.762,573,1148,None,Move,file system
1578378113.7770002,547,1151,None,Move,file system
1578378113.802,540,1178,None,Move,development
1578378113.833,591,1196,None,Move,development
1578378113.8739998,731,1215,None,Move,development
1578378113.8879998,810,1123,None,Move,development
1578378113.9020002,900,1106,None,Move,development
1578378113.9120002,947,1082,None,Move,development
1578378113.925,1031,1075,None,Move,development
1578378113.936,1064,1062,None,Move,development
1578378113.949,1115,1029,None,Move,development
1578378113.961,1139,1002,None,Move,development
1578378113.975,1143,990,None,Move,development
1578378113.986,1141,973,None,Move,development
1578378114.034,1008,937,None,Move,development
1578378114.044,966,934,None,Move,development
1578378114.06,874,934,None,Move,development
1578378114.071,777,954,None,Move,development
1578378114.085,676,998,None,Move,development
1578378114.099,625,1028,None,Move,development
1578378114.1120002,528,1104,None,Move,development
1578378114.1220002,481,1126,None,Move,development
1578378114.1339998,393,1179,None,Move,development
1578378114.145,354,1136,None,Move,development
1578378114.156,297,1195,None,Move,development
1578378114.168,285,1134,None,Move,development
1578378114.184,291,1172,None,Move,development
1578378114.291,831,831,None,Move,development
1578378114.59,555,638,None,Move,development
1578378114.64,490,690,None,Move,development
1578378114.6520002,291,569,None,Move,development
1578378114.661,264,561,None,Move,development
1578378114.671,237,554,None,Move,development
1578378114.6829998,181,540,None,Move,development
1578378114.6929998,160,534,None,Move,development
1578378114.702,145,530,None,Move,development
1578378114.709,133,528,None,Move,development
