client_timestamp,x,y,button,state,window
1571290962.707,960,540,None,Move,file system
1571290962.714,960,540,None,Move,file system
1571290962.7229998,962,540,None,Move,file system
1571290962.731,962,540,None,Move,file system
1571290962.786,963,539,None,Move,file system
1571290962.794,963,538,None,Move,file system
1571290962.803,963,535,None,Move,file system
1571290962.811,959,524,None,Move,file system
1571290962.8179998,953,515,None,Move,file system
1571290962.827,939,489,None,Move,file system
1571290962.834,913,436,None,Move,file system
1571290962.842,879,364,None,Move,file system
1571290962.85,839,281,None,Move,file system
1571290962.859,795,191,None,Move,file system
1571290962.867,749,98,None,Move,file system
1571290962.8739998,700,15,None,Move,file system
1571290962.8820002,650,-60,None,Move,file system
1571290962.89,597,-68,None,Move,file system
1571290962.899,546,-62,None,Move,file system
1571290962.907,499,-49,None,Move,file system
1571290962.915,454,-38,None,Move,file system
1571290962.923,419,-26,None,Move,file system
1571290962.931,393,-15,None,Move,file system
1571290962.939,392,0,None,Move,file system
1571290962.962,390,1,None,Move,file system
1571290962.971,390,4,None,Move,file system
1571290962.978,390,6,None,Move,file system
1571290962.9870002,390,11,None,Move,file system
1571290962.994,389,20,None,Move,file system
1571290963.002,387,30,None,Move,file system
1571290963.01,382,44,None,Move,file system
1571290963.019,378,61,None,Move,file system
1571290963.026,372,78,None,Move,file system
1571290963.034,366,102,None,Move,file system
1571290963.043,359,126,None,Move,file system
1571290963.051,349,154,None,Move,file system
1571290963.0579998,338,182,None,Move,file system
1571290963.066,326,214,None,Move,file system
1571290963.075,311,243,None,Move,file system
1571290963.082,294,267,None,Move,file system
1571290963.091,279,291,None,Move,file system
1571290963.099,269,313,None,Move,file system
1571290963.106,262,332,None,Move,file system
1571290963.1139998,257,352,None,Move,file system
1571290963.1220002,254,374,None,Move,file system
1571290963.131,252,392,None,Move,file system
1571290963.139,252,409,None,Move,file system
1571290963.146,253,422,None,Move,file system
1571290963.154,255,433,None,Move,file system
1571290963.1620002,258,440,None,Move,file system
1571290963.17,261,444,None,Move,file system
1571290963.179,264,446,None,Move,file system
1571290963.187,266,447,None,Move,file system
1571290963.195,271,447,None,Move,file system
1571290963.202,275,447,None,Move,file system
1571290963.211,281,446,None,Move,file system
1571290963.218,289,445,None,Move,file system
1571290963.226,301,445,None,Move,file system
1571290963.235,313,445,None,Move,file system
1571290963.242,326,445,None,Move,file system
1571290963.25,339,445,None,Move,file system
1571290963.258,353,443,None,Move,file system
1571290963.266,365,441,None,Move,file system
1571290963.274,377,438,None,Move,file system
1571290963.282,387,435,None,Move,file system
1571290963.29,396,431,None,Move,file system
1571290963.298,402,427,None,Move,file system
1571290963.306,407,421,None,Move,file system
1571290963.314,411,415,None,Move,file system
1571290963.322,415,409,None,Move,file system
1571290963.33,418,403,None,Move,file system
1571290963.3379998,421,397,None,Move,file system
1571290963.347,423,390,None,Move,file system
1571290963.355,425,383,None,Move,file system
1571290963.3620002,428,376,None,Move,file system
1571290963.37,429,370,None,Move,file system
1571290963.3779998,430,366,None,Move,file system
1571290963.3860002,431,364,None,Move,file system
1571290963.395,432,362,None,Move,file system
1571290963.403,432,361,None,Move,file system
1571290963.4420002,432,360,None,Move,file system
1571290963.451,434,357,None,Move,file system
1571290963.459,437,354,None,Move,file system
1571290963.467,439,351,None,Move,file system
1571290963.475,440,350,None,Move,file system
1571290963.482,442,347,None,Move,file system
1571290963.4910002,443,345,None,Move,file system
1571290963.498,443,344,None,Move,file system
1571290963.554,443,344,None,Move,file system
1571290963.57,445,344,None,Move,file system
1571290963.5779998,446,344,None,Move,file system
1571290963.586,446,344,None,Move,file system
1571290963.594,447,344,None,Move,file system
1571290963.6020002,449,344,None,Move,file system
1571290963.61,449,344,None,Move,file system
1571290963.6179998,451,344,None,Move,file system
1571290963.6260002,455,344,None,Move,file system
1571290963.6339998,458,344,None,Move,file system
1571290963.6420002,462,344,None,Move,file system
1571290963.651,466,344,None,Move,file system
1571290963.658,470,344,None,Move,file system
1571290963.666,472,344,None,Move,file system
1571290963.674,475,344,None,Move,file system
1571290963.6820002,477,344,None,Move,file system
1571290963.69,478,344,None,Move,file system
1571290963.698,480,344,None,Move,file system
1571290963.706,480,344,None,Move,file system
1571290963.714,483,344,None,Move,file system
1571290963.722,484,344,None,Move,file system
1571290963.73,486,343,None,Move,file system
1571290963.738,487,343,None,Move,file system
1571290963.9420002,488,343,None,Move,file system
1571290963.95,489,343,None,Move,file system
1571290963.958,489,345,None,Move,file system
1571290963.966,489,347,None,Move,file system
1571290963.974,489,352,None,Move,file system
1571290963.982,489,355,None,Move,file system
1571290963.99,489,359,None,Move,file system
1571290963.998,489,366,None,Move,file system
1571290964.006,489,380,None,Move,file system
1571290964.014,489,396,None,Move,file system
1571290964.022,489,419,None,Move,file system
1571290964.03,490,450,None,Move,file system
1571290964.038,492,488,None,Move,file system
1571290964.046,496,530,None,Move,file system
1571290964.054,505,577,None,Move,file system
1571290964.062,512,623,None,Move,file system
1571290964.07,521,672,None,Move,file system
1571290964.0779998,529,719,None,Move,file system
1571290964.086,538,765,None,Move,file system
1571290964.094,547,812,None,Move,file system
1571290964.1020002,556,858,None,Move,file system
1571290964.11,565,905,None,Move,file system
1571290964.1179998,573,948,None,Move,file system
1571290964.1260002,582,988,None,Move,file system
1571290964.1339998,590,1024,None,Move,file system
1571290964.1420002,598,1055,None,Move,file system
1571290964.15,603,1081,None,Move,file system
1571290964.158,606,1096,None,Move,file system
1571290964.166,608,1094,None,Move,file system
1571290964.174,610,1091,None,Move,file system
1571290964.1820002,611,1089,None,Move,file system
1571290964.19,611,1089,None,Move,file system
1571290964.198,611,1086,None,Move,file system
1571290964.206,611,1079,None,Move,file system
1571290964.214,611,1084,None,Move,file system
1571290964.222,611,1080,None,Move,file system
1571290964.23,611,1080,None,Move,file system
1571290964.238,610,1081,None,Move,file system
1571290964.246,610,1081,None,Move,file system
1571290964.254,610,1081,None,Move,file system
1571290964.262,608,1081,None,Move,file system
1571290964.27,607,1080,None,Move,file system
1571290964.278,606,1079,None,Move,file system
1571290964.286,604,1079,None,Move,file system
1571290964.294,602,1081,None,Move,file system
1571290964.302,599,1081,None,Move,file system
1571290964.31,597,1080,None,Move,file system
1571290964.3179998,592,1079,None,Move,file system
1571290964.326,588,1079,None,Move,file system
1571290964.334,583,1079,None,Move,file system
1571290964.342,578,1079,None,Move,file system
1571290964.35,571,1079,None,Move,file system
1571290964.3579998,564,1079,None,Move,file system
1571290964.3660002,557,1079,None,Move,file system
1571290964.3739998,550,1078,None,Move,file system
1571290964.3820002,543,1075,None,Move,file system
1571290964.39,536,1073,None,Move,file system
1571290964.3979998,530,1071,None,Move,file system
1571290964.406,526,1068,None,Move,file system
1571290964.414,522,1065,None,Move,file system
1571290964.4220002,517,1063,None,Move,file system
1571290964.43,513,1061,None,Move,file system
1571290964.438,509,1059,None,Move,file system
1571290964.446,505,1057,None,Move,file system
