PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201798	1478770537394	1478770537586	SHIFT	16
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201799	1478770537504	1478770537617	I	73
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201800	1478770537679	1478770537782	n	78
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201801	1478770538219	1478770538459	 	32
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201802	1478770538410	1478770538564	t	84
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201803	1478770538642	1478770538782	h	72
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201831	1478770538782	1478770538962	i	73
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201833	1478770538993	1478770539225	s	83
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201838	1478770539256	1478770539396	 	32
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201842	1478770539992	1478770540116	l	76
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201844	1478770540163	1478770540311	a	65
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201870	1478770540453	1478770540616	s	83
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201871	1478770540580	1478770540712	t	84
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201872	1478770540759	1478770540929	 	32
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201874	1478770541726	1478770541849	y	89
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201876	1478770541927	1478770542063	e	69
495703	5334218	In his last years he had been living at the nursing home.	In this last years he had been living at the nursing home.	253201910	1478770542158	1478770542330	a	65
