PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114706	1478442971587	1478442971837	SHIFT	16
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114708	1478442971768	1478442971881	T	84
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114710	1478442971849	1478442971939	h	72
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114712	1478442971951	1478442972054	a	65
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114714	1478442972015	1478442972129	t	84
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114721	1478442972106	1478442972221	 	32
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114722	1478442972230	1478442972342	w	87
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114723	1478442972332	1478442972446	o	79
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114724	1478442972408	1478442972489	u	85
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114725	1478442972579	1478442972665	l	76
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114732	1478442972657	1478442972754	d	68
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114733	1478442972734	1478442972832	 	32
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114734	1478442972853	1478442972936	l	76
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114735	1478442973004	1478442973056	i	73
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114736	1478442973129	1478442973212	k	75
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114737	1478442973228	1478442973328	e	69
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114754	1478442973340	1478442973376	k	75
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114757	1478442973610	1478442973675	BKSP	8
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114758	1478442973731	1478442973816	l	76
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114759	1478442973916	1478442974040	y	89
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114760	1478442974000	1478442974094	 	32
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114761	1478442974303	1478442974378	b	66
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114762	1478442974383	1478442974474	e	69
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114763	1478442974462	1478442974548	 	32
469779	5058339	That would likely be an expensive option.	That would likely be an expensive option.	240114764	1478442974568	1478442974662	a	65
