PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
284481	3051159	November 14 works for me.	November 14 works for me.	144926508	1475857499659	1475857499928	SHIFT	16
284481	3051159	November 14 works for me.	November 14 works for me.	144926512	1475857499864	1475857499944	N	78
284481	3051159	November 14 works for me.	November 14 works for me.	144926515	1475857500084	1475857500177	o	79
284481	3051159	November 14 works for me.	November 14 works for me.	144926519	1475857500349	1475857500431	v	86
284481	3051159	November 14 works for me.	November 14 works for me.	144926522	1475857500868	1475857500960	e	69
284481	3051159	November 14 works for me.	November 14 works for me.	144926527	1475857501007	1475857501094	m	77
284481	3051159	November 14 works for me.	November 14 works for me.	144926569	1475857501204	1475857501279	b	66
284481	3051159	November 14 works for me.	November 14 works for me.	144926572	1475857501326	1475857501395	e	69
284481	3051159	November 14 works for me.	November 14 works for me.	144926574	1475857501442	1475857501529	r	82
284481	3051159	November 14 works for me.	November 14 works for me.	144926576	1475857501591	1475857501663	 	32
284481	3051159	November 14 works for me.	November 14 works for me.	144926578	1475857501803	1475857501912	1	49
284481	3051159	November 14 works for me.	November 14 works for me.	144926599	1475857502053	1475857502129	4	52
284481	3051159	November 14 works for me.	November 14 works for me.	144926602	1475857502160	1475857502244	 	32
284481	3051159	November 14 works for me.	November 14 works for me.	144926604	1475857502306	1475857502379	w	87
284481	3051159	November 14 works for me.	November 14 works for me.	144926605	1475857502394	1475857502495	o	79
284481	3051159	November 14 works for me.	November 14 works for me.	144926607	1475857502604	1475857502678	r	82
284481	3051159	November 14 works for me.	November 14 works for me.	144926637	1475857502710	1475857502778	k	75
284481	3051159	November 14 works for me.	November 14 works for me.	144926640	1475857503122	1475857503160	s	83
284481	3051159	November 14 works for me.	November 14 works for me.	144926643	1475857503206	1475857503294	 	32
284481	3051159	November 14 works for me.	November 14 works for me.	144926647	1475857503658	1475857503761	f	70
284481	3051159	November 14 works for me.	November 14 works for me.	144926650	1475857503776	1475857503865	o	79
284481	3051159	November 14 works for me.	November 14 works for me.	144926686	1475857503855	1475857503913	r	82
284481	3051159	November 14 works for me.	November 14 works for me.	144926689	1475857503982	1475857504046	 	32
284481	3051159	November 14 works for me.	November 14 works for me.	144926692	1475857504124	1475857504183	m	77
284481	3051159	November 14 works for me.	November 14 works for me.	144926693	1475857504214	1475857504278	e	69
284481	3051159	November 14 works for me.	November 14 works for me.	144926694	1475857504441	1475857504497	.	190
284481	3051171	He is listed as probable for this week's game.	He is listed as prbable for this week's game.	144926790	1475857506280	1475857506625	SHIFT	16
284481	3051171	He is listed as probable for this week's game.	He is listed as prbable for this week's game.	144926793	1475857506579	1475857506663	H	72
284481	3051171	He is listed as probable for this week's game.	He is listed as prbable for this week's game.	144926797	1475857506757	1475857506844	e	69
284481	3051171	He is listed as probable for this week's game.	He is listed as prbable for this week's game.	144926799	1475857506828	1475857506912	 	32
284481	3051171	He is listed as probable for this week's game.	He is listed as prbable for this week's game.	144926802	1475857507005	1475857507094	i	73
