PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370112	1473525197346	1473525197571	SHIFT	16
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370115	1473525197436	1473525197605	K	75
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370117	1473525197593	1473525197695	e	69
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370118	1473525197785	1473525197841	e	69
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370119	1473525197931	1473525197976	e	69
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370132	1473525197965	1473525198088	p	80
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370133	1473525198055	1473525198144	 	32
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370134	1473525198797	1473525198865	h	72
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370135	1473525198932	1473525199022	i	73
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370136	1473525199078	1473525199225	m	77
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370137	1473525199292	1473525199393	 	32
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370143	1473525199450	1473525199551	i	73
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370144	1473525199596	1473525199708	n	78
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370145	1473525199675	1473525199753	 	32
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370146	1473525199821	1473525199967	m	77
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370175	1473525199922	1473525200046	i	73
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370176	1473525200012	1473525200113	d	68
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370177	1473525200136	1473525200226	n	78
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370178	1473525200620	1473525200676	BKSP	8
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370179	1473525200743	1473525200822	BKSP	8
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370180	1473525200924	1473525201036	n	78
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370181	1473525200991	1473525201126	d	68
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370165	1473525201081	1473525201171	 	32
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370166	1473525201182	1473525201340	a	65
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370167	1473525201329	1473525201464	s	83
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370169	1473525201441	1473525201519	 	32
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370171	1473525201576	1473525201666	a	65
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370192	1473525201632	1473525201711	 	32
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370193	1473525202037	1473525202319	SHIFT	16
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370194	1473525202184	1473525202330	N	78
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370195	1473525202442	1473525202532	o	79
120853	1311860	Keep him in mind as a No.	Keeep him in mind as a No.	62370196	1473525202690	1473525202757	.	190
120853	1311871	The cause of the fire was under investigation, police said.	The cause of the fire was under investigation, police said.	62370269	1473525205885	1473525206099	SHIFT	16
120853	1311871	The cause of the fire was under investigation, police said.	The cause of the fire was under investigation, police said.	62370271	1473525206054	1473525206166	T	84
120853	1311871	The cause of the fire was under investigation, police said.	The cause of the fire was under investigation, police said.	62370273	1473525206222	1473525206324	h	72
120853	1311871	The cause of the fire was under investigation, police said.	The cause of the fire was under investigation, police said.	62370275	1473525206268	1473525206357	e	69
120853	1311871	The cause of the fire was under investigation, police said.	The cause of the fire was under investigation, police said.	62370277	1473525206369	1473525206481	 	32
120853	1311871	The cause of the fire was under investigation, police said.	The cause of the fire was under investigation, police said.	62370278	1473525206504	1473525206661	c	67
120853	1311871	The cause of the fire was under investigation, police said.	The cause of the fire was under investigation, police said.	62370279	1473525206639	1473525206763	a	65
120853	1311871	The cause of the fire was under investigation, police said.	The cause of the fire was under investigation, police said.	62370280	1473525206785	1473525206909	u	85
120853	1311871	The cause of the fire was under investigation, police said.	The cause of the fire was under investigation, police said.	62370281	1473525206931	1473525207077	s	83
120853	1311871	The cause of the fire was under investigation, police said.	The cause of the fire was under investigation, police said.	62370282	1473525206999	1473525207122	e	69
120853	1311871	The cause of the fire was under investigation, police said.	The cause of the fire was under investigation, police said.	62370283	1473525207066	1473525207156	 	32
120853	1311871	The cause of the fire was under investigation, police said.	The cause of the fire was under investigation, police said.	62370284	1473525207235	1473525207314	o	79
120853	1311871	The cause of the fire was under investigation, police said.	The cause of the fire was under investigation, police said.	62370285	1473525207303	1473525207381	f	70
120853	1311871	The cause of the fire was under investigation, police said.	The cause of the fire was under investigation, police said.	62370286	1473525207359	1473525207437	 	32
