PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258507879	1478893892274	1478893892459	SHIFT	16
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258507885	1478893892342	1478893892475	V	86
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258507889	1478893892422	1478893892565	A	65
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258507893	1478893892599	1478893892689	l	76
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258507895	1478893892741	1478893892908	e	69
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258507929	1478893892853	1478893892967	r	82
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258507932	1478893892924	1478893893015	i	73
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258507937	1478893893077	1478893893204	e	69
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258507941	1478893893424	1478893893530	,	188
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258507947	1478893893624	1478893893714	 	32
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258507952	1478893893931	1478893894016	i	73
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258507994	1478893894211	1478893894290	BKSP	8
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258507997	1478893894404	1478893894648	SHIFT	16
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508001	1478893894575	1478893894685	I	73
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508006	1478893894770	1478893894866	 	32
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508010	1478893894893	1478893895010	s	83
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508013	1478893894947	1478893895042	h	72
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508018	1478893895052	1478893895143	o	79
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508034	1478893895202	1478893895276	u	85
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508040	1478893895357	1478893895447	l	76
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508046	1478893895458	1478893895543	d	68
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508050	1478893895527	1478893895607	 	32
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508052	1478893895635	1478893895709	h	72
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508058	1478893895667	1478893895762	a	65
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508060	1478893895778	1478893895874	v	86
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508062	1478893895831	1478893895943	e	69
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508064	1478893895959	1478893896054	 	32
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508066	1478893896105	1478893896243	SHIFT	16
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508069	1478893896153	1478893896275	G	71
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508094	1478893896270	1478893896365	r	82
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508096	1478893896526	1478893896601	e	69
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508101	1478893896675	1478893896750	e	69
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508108	1478893896821	1478893896911	l	76
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508113	1478893896989	1478893897111	e	69
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508119	1478893897139	1478893897216	y	89
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508140	1478893897227	1478893897317	 	32
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508142	1478893897345	1478893897477	o	79
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508144	1478893897419	1478893897510	n	78
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508145	1478893897563	1478893897659	 	32
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508147	1478893897695	1478893897849	SHIFT	16
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508156	1478893897791	1478893897902	M	77
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508158	1478893897956	1478893898078	o	79
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508160	1478893898041	1478893898147	n	78
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508162	1478893898121	1478893898221	d	68
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508165	1478893898174	1478893898312	a	65
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508166	1478893898286	1478893898339	y	89
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508169	1478893898388	1478893898489	 	32
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508172	1478893898447	1478893898553	f	70
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508175	1478893898548	1478893898627	o	79
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508177	1478893898617	1478893898696	r	82
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508178	1478893898701	1478893898781	 	32
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508193	1478893898815	1478893898921	SHIFT	16
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508195	1478893898842	1478893898953	A	65
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508197	1478893899021	1478893899127	u	85
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508199	1478893899302	1478893899392	g	71
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508203	1478893899483	1478893899557	u	85
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508206	1478893899628	1478893899783	s	83
506224	5446298	Valerie, I should have Greeley on Monday for August.	VAlerie, I should have Greeley on Monday for August	258508225	1478893899719	1478893899816	t	84
506224	5446313	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starters.	258508297	1478893901782	1478893901999	SHIFT	16
506224	5446313	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starters.	258508300	1478893901930	1478893902053	D	68
506224	5446313	Donovan McNabb is one of my starters.	Donovan McNabb is one of my starters.	258508303	1478893902102	1478893902229	o	79
