PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88379960	1474242904449	1474242904880	SHIFT	16
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88379957	1474242904699	1474242904869	T	84
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88379962	1474242904855	1474242904994	H	72
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88379964	1474242904887	1474242905033	e	69
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88379966	1474242905123	1474242905225	 	32
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88379971	1474242905386	1474242905540	e	69
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380019	1474242905546	1474242905765	a	65
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380020	1474242905858	1474242905995	r	82
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380022	1474242906242	1474242906393	l	76
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380023	1474242906499	1474242906568	i	73
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380025	1474242906774	1474242906901	e	69
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380064	1474242907022	1474242907169	s	83
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380065	1474242907343	1474242907401	t	84
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380068	1474242907668	1474242907834	 	32
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380070	1474242907916	1474242908051	t	84
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380072	1474242908086	1474242908210	h	72
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380112	1474242908220	1474242908350	e	69
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380114	1474242908408	1474242908495	 	32
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380115	1474242908796	1474242908995	SHIFT	16
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380116	1474242908929	1474242909020	J	74
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380117	1474242909138	1474242909240	e	69
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380118	1474242909470	1474242909579	t	84
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380133	1474242909714	1474242909839	s	83
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380134	1474242909846	1474242909961	 	32
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380135	1474242910043	1474242910147	e	69
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380136	1474242910286	1474242910437	x	88
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380157	1474242910424	1474242910560	p	80
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380158	1474242910630	1474242910750	e	69
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380159	1474242910884	1474242910993	c	67
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380160	1474242911148	1474242911273	t	84
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380161	1474242911237	1474242911375	 	32
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380162	1474242911923	1474242911964	j	74
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380220	1474242912681	1474242912782	BKSP	8
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380224	1474242913068	1474242913168	h	72
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380227	1474242913117	1474242913233	i	73
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380230	1474242913333	1474242913497	m	77
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380231	1474242913788	1474242913918	 	32
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380234	1474242913982	1474242914108	t	84
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380280	1474242914093	1474242914218	o	79
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380284	1474242914306	1474242914415	 	32
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380286	1474242914601	1474242914754	r	82
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380288	1474242914730	1474242914886	e	69
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380290	1474242915096	1474242915221	t	84
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380291	1474242915251	1474242915328	u	85
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380324	1474242915433	1474242915524	r	82
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380325	1474242915745	1474242915880	n	78
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380326	1474242916141	1474242916272	i	73
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380327	1474242916401	1474242916587	s	83
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380328	1474242916752	1474242916903	 	32
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380418	1474242917843	1474242917901	BKSP	8
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380422	1474242917982	1474242918044	BKSP	8
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380424	1474242918121	1474242918189	BKSP	8
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380428	1474242918264	1474242918310	BKSP	8
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380430	1474242919060	1474242919189	n	78
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380434	1474242919284	1474242919319	 	32
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380437	1474242919389	1474242919538	i	73
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380441	1474242919600	1474242919745	s	83
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380444	1474242919764	1474242919900	 	32
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380569	1474242920417	1474242921093	SHIFT	16
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380570	1474242921210	1474242921305	SHIFT	16
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380580	1474242921416	1474242922161	SHIFT	16
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380572	1474242921626	1474242921746	D	68
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380576	1474242921872	1474242921936	E	69
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380585	1474242923026	1474242923138	BKSP	8
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380592	1474242923304	1474242923376	e	69
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380598	1474242923600	1474242923693	c	67
171130	1859827	The earliest the Jets expect him to return is Dec.	THe earliest the Jets expect him to return is Dec.	88380602	1474242924089	1474242924218	.	190
171130	1859844	But the Chiefs might depend on the run, so his numbers may be limited.	But the Chiefs might depend on the run, so his numbers may be limited.	88380844	1474242931135	1474242931333	SHIFT	16
171130	1859844	But the Chiefs might depend on the run, so his numbers may be limited.	But the Chiefs might depend on the run, so his numbers may be limited.	88380847	1474242931235	1474242931356	B	66
171130	1859844	But the Chiefs might depend on the run, so his numbers may be limited.	But the Chiefs might depend on the run, so his numbers may be limited.	88380850	1474242931522	1474242931619	i	73
171130	1859844	But the Chiefs might depend on the run, so his numbers may be limited.	But the Chiefs might depend on the run, so his numbers may be limited.	88380854	1474242932382	1474242932484	BKSP	8
171130	1859844	But the Chiefs might depend on the run, so his numbers may be limited.	But the Chiefs might depend on the run, so his numbers may be limited.	88380857	1474242932750	1474242932899	u	85
171130	1859844	But the Chiefs might depend on the run, so his numbers may be limited.	But the Chiefs might depend on the run, so his numbers may be limited.	88380861	1474242932912	1474242933043	t	84
171130	1859844	But the Chiefs might depend on the run, so his numbers may be limited.	But the Chiefs might depend on the run, so his numbers may be limited.	88380866	1474242933312	1474242933415	 	32
171130	1859844	But the Chiefs might depend on the run, so his numbers may be limited.	But the Chiefs might depend on the run, so his numbers may be limited.	88380884	1474242933634	1474242933737	t	84
171130	1859844	But the Chiefs might depend on the run, so his numbers may be limited.	But the Chiefs might depend on the run, so his numbers may be limited.	88380887	1474242933712	1474242933834	h	72
