PARTICIPANT_ID	TEST_SECTION_ID	SENTENCE	USER_INPUT	KEYSTROKE_ID	PRESS_TIME	RELEASE_TIME	LETTER	KEYCODE
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213659	1476245281242	1476245281384	SHIFT	16
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213660	1476245281337	1476245281503	T	84
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213661	1476245281425	1476245281568	h	72
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213662	1476245281498	1476245281584	e	69
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213663	1476245281593	1476245281754	r	82
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213669	1476245281682	1476245281832	e	69
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213672	1476245281756	1476245281921	 	32
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213675	1476245281890	1476245282040	i	73
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213678	1476245282033	1476245282208	s	83
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213681	1476245282129	1476245282272	 	32
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213694	1476245282257	1476245282391	i	73
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213695	1476245282361	1476245282489	n	78
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213696	1476245282400	1476245282514	 	32
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213697	1476245282505	1476245282624	f	70
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213699	1476245282586	1476245282672	a	65
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213701	1476245282689	1476245282784	c	67
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213710	1476245282866	1476245282960	t	84
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213712	1476245282946	1476245283082	 	32
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213714	1476245283074	1476245283200	f	70
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213716	1476245283153	1476245283264	e	69
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213729	1476245283210	1476245283344	w	87
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213731	1476245283289	1476245283424	 	32
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213733	1476245283385	1476245283480	d	68
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213735	1476245283449	1476245283584	i	73
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213737	1476245283553	1476245283624	f	70
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213739	1476245283713	1476245283800	f	70
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213756	1476245283793	1476245283888	e	69
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213757	1476245283905	1476245284016	r	82
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213758	1476245283977	1476245284064	e	69
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213759	1476245284081	1476245284192	n	78
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213760	1476245284138	1476245284216	c	67
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213761	1476245284289	1476245284456	e	69
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213767	1476245284401	1476245284584	s	83
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213768	1476245284546	1476245284648	 	32
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213769	1476245284706	1476245284776	b	66
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213770	1476245284910	1476245284970	e	69
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213771	1476245284953	1476245285080	t	84
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213777	1476245285033	1476245285136	w	87
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213780	1476245285089	1476245285169	e	69
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213783	1476245285233	1476245285352	e	69
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213786	1476245285337	1476245285456	n	78
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213787	1476245285393	1476245285560	 	32
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213788	1476245285505	1476245285672	t	84
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213789	1476245285609	1476245285728	h	72
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213790	1476245285657	1476245285754	e	69
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213791	1476245285745	1476245285808	 	32
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213792	1476245285857	1476245285942	c	67
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213798	1476245285937	1476245286088	a	65
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213799	1476245286074	1476245286192	n	78
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213800	1476245286114	1476245286216	d	68
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213801	1476245286273	1476245286384	d	73
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213818	1476245286401	1476245286552	a	65
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213819	1476245286529	1476245286640	t	84
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213820	1476245286594	1476245286720	e	69
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213821	1476245286665	1476245286808	s	83
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213822	1476245286761	1476245286890	.	190
309405	3329723	There is in fact few differences between the candidates.	There is in fact few differences between the candidates. 	158213845	1476245286881	1476245286976	 	32
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158213948	1476245293346	1476245293435	SHIFT	16
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158213950	1476245293402	1476245293541	T	84
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158213952	1476245293476	1476245293579	h	72
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158213954	1476245293524	1476245293643	e	69
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158213956	1476245293636	1476245293811	r	82
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158213987	1476245293756	1476245293931	e	69
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158213989	1476245294004	1476245294147	s	83
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158213991	1476245294133	1476245294299	a	65
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158213992	1476245294276	1476245294403	,	188
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158213993	1476245294340	1476245294475	 	32
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158213994	1476245294434	1476245294562	SHIFT	16
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214004	1476245294540	1476245294676	I	73
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214003	1476245294565	1476245294643	 	32
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214005	1476245294668	1476245294787	c	67
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214006	1476245294780	1476245294883	h	72
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214007	1476245294900	1476245295052	a	65
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214016	1476245295044	1476245295171	n	78
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214018	1476245295109	1476245295187	g	71
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214019	1476245295164	1476245295227	e	69
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214020	1476245295292	1476245295403	d	68
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214021	1476245295356	1476245295483	 	32
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214022	1476245295428	1476245295587	t	84
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214023	1476245295532	1476245295644	e	72
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214024	1476245295620	1476245295739	 	32
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214037	1476245295658	1476245296090	SHIFT	16
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214025	1476245295772	1476245295883	C	67
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214036	1476245295852	1476245295963	I	73
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214039	1476245295980	1476245296139	G	71
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214042	1476245296116	1476245296243	 	32
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214044	1476245296292	1476245296418	f	70
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214046	1476245296396	1476245296539	u	85
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214064	1476245296452	1476245296659	e	69
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214067	1476245296620	1476245296755	t	84
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214070	1476245296724	1476245296891	 	32
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214072	1476245296852	1476245296979	r	82
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214073	1476245296956	1476245297099	a	65
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214079	1476245297052	1476245297187	t	84
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214080	1476245297140	1476245297286	e	69
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214081	1476245297212	1476245297347	 	32
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214082	1476245297276	1476245297435	t	84
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214083	1476245297396	1476245297507	o	79
309405	3329731	Theresa, I changed the CIG fuel rate to.	Theresa, I changed the CIG fuet rate to.	158214084	1476245297604	1476245297747	.	190
309405	3329735	He said Telecom was still in a position of substantial protection.	HE said Telecom was still in a position of substantial protection.	158214147	1476245300146	1476245300314	SHIFT	16
309405	3329735	He said Telecom was still in a position of substantial protection.	HE said Telecom was still in a position of substantial protection.	158214149	1476245300274	1476245300397	H	72
309405	3329735	He said Telecom was still in a position of substantial protection.	HE said Telecom was still in a position of substantial protection.	158214151	1476245300309	1476245300403	E	69
309405	3329735	He said Telecom was still in a position of substantial protection.	HE said Telecom was still in a position of substantial protection.	158214154	1476245300388	1476245300547	 	32
309405	3329735	He said Telecom was still in a position of substantial protection.	HE said Telecom was still in a position of substantial protection.	158214157	1476245300644	1476245300763	s	83
309405	3329735	He said Telecom was still in a position of substantial protection.	HE said Telecom was still in a position of substantial protection.	158214163	1476245300740	1476245300915	a	65
309405	3329735	He said Telecom was still in a position of substantial protection.	HE said Telecom was still in a position of substantial protection.	158214165	1476245300868	1476245300987	i	73
309405	3329735	He said Telecom was still in a position of substantial protection.	HE said Telecom was still in a position of substantial protection.	158214167	1476245300908	1476245301021	d	68
