client_timestamp,x,y,button,state,window
1572935648.461,1061,399,None,Move,file system
1572935648.482,997,436,None,Move,file system
1572935648.492,973,446,None,Move,file system
1572935648.5,948,452,None,Move,file system
1572935648.512,894,459,None,Move,file system
1572935648.522,868,459,None,Move,file system
1572935648.533,847,457,None,Move,file system
1572935648.543,804,450,None,Move,file system
1572935648.563,771,439,None,Move,file system
1572935648.581,735,425,None,Move,file system
1572935648.593,717,421,None,Move,file system
1572935648.611,712,421,None,Move,file system
1572935648.647,712,421,None,Move,file system
1572935648.663,713,420,None,Move,file system
1572935648.678,776,407,None,Move,file system
1572935648.694,819,400,None,Move,file system
1572935648.71,854,391,None,Move,file system
1572935648.732,867,388,None,Move,file system
1572935648.7470002,876,384,None,Move,file system
1572935648.91,876,382,None,Move,file system
1572935648.926,876,376,None,Move,file system
1572935648.9320002,874,369,None,Move,file system
1572935648.948,873,362,None,Move,file system
1572935648.9629998,871,345,None,Move,file system
1572935648.979,871,343,None,Move,file system
1572935648.995,871,341,Left,Pressed,file system
1572935649.095,871,341,Left,Released,file system
1572935677.1079998,677,495,None,Move,file system
1572935677.1239998,636,461,None,Move,file system
1572935677.1379998,436,283,None,Move,file system
1572935677.1520002,370,236,None,Move,file system
1572935677.171,260,153,None,Move,file system
1572935677.1829998,179,101,None,Move,file system
1572935677.1929998,168,93,None,Move,file system
1572935677.201,155,86,None,Move,file system
1572935677.2229998,152,85,None,Move,file system
1572935677.231,152,85,None,Move,file system
1572935677.264,154,84,None,Move,file system
1572935677.274,167,76,None,Move,file system
1572935677.292,237,54,None,Move,file system
1572935677.294,282,49,None,Move,file system
1572935677.304,323,44,None,Move,file system
1572935677.312,401,48,None,Move,file system
1572935677.322,438,52,None,Move,file system
1572935677.3379998,475,57,None,Move,file system
1572935677.353,511,62,None,Move,file system
1572935677.369,513,62,None,Move,file system
1572935677.385,531,69,None,Move,file system
1572935677.4,532,70,None,Move,file system
1572935677.6160002,532,64,None,Move,file system
1572935677.6239998,534,53,None,Move,file system
1572935677.6360002,533,48,None,Move,file system
1572935677.644,529,48,None,Move,file system
1572935677.654,518,53,None,Move,file system
1572935677.665,495,65,None,Move,file system
1572935677.667,416,103,None,Move,file system
1572935677.675,377,129,None,Move,file system
1572935677.687,337,158,None,Move,file system
1572935677.697,302,183,None,Move,file system
1572935677.707,278,205,None,Move,file system
1572935677.717,264,221,None,Move,file system
1572935677.725,255,241,None,Move,file system
1572935677.735,247,284,None,Move,file system
1572935677.7370002,244,305,None,Move,file system
1572935677.748,241,319,None,Move,file system
1572935677.758,238,324,None,Move,file system
1572935677.768,238,325,None,Move,file system
1572935677.778,238,326,None,Move,file system
1572935717.404,236,325,None,Move,file system
1572935717.419,217,311,None,Move,file system
1572935717.435,184,272,None,Move,file system
1572935717.45,175,257,None,Move,file system
1572935722.405,167,255,None,Move,file system
1572935722.421,153,250,None,Move,file system
1572935722.428,142,246,None,Move,file system
1572935722.4429998,104,249,None,Move,file system
1572935722.459,45,299,None,Move,file system
1572935722.475,-22,410,None,Move,file system
1572935722.49,-30,512,None,Move,file system
1572935722.506,-12,554,None,Move,file system
1572935722.521,-2,564,None,Move,file system
1572935722.528,-1,564,None,Move,file system
1572935722.575,3,564,None,Move,file system
1572935722.59,44,555,None,Move,file system
1572935722.606,93,530,None,Move,file system
1572935722.6220002,144,510,None,Move,file system
1572935722.6279998,166,504,None,Move,file system
1572935722.63,180,498,None,Move,file system
1572935722.64,191,493,None,Move,file system
1572935722.65,202,489,None,Move,file system
1572935722.66,211,486,None,Move,file system
1572935722.669,215,484,None,Move,file system
1572935722.671,217,484,None,Move,file system
1572935722.681,218,484,None,Move,file system
1572935722.781,218,483,None,Move,file system
1572935722.789,199,469,None,Move,file system
1572935722.791,185,458,None,Move,file system
1572935722.801,175,448,None,Move,file system
1572935722.812,171,439,None,Move,file system
1572935722.82,169,428,None,Move,file system
1572935722.822,170,415,None,Move,file system
1572935722.832,171,402,None,Move,file system
1572935722.842,171,400,None,Move,file system
1572935723.335,684,382,None,Move,file system
1572935723.341,688,379,None,Move,file system
1572935723.357,690,375,None,Move,file system
1572935723.373,690,372,None,Move,file system
1572935723.383,690,367,None,Move,file system
1572935723.3920002,686,363,None,Move,file system
1572935723.397,680,359,None,Move,file system
1572935723.407,673,354,None,Move,file system
1572935723.417,668,351,None,Move,file system
1572935723.427,653,338,None,Move,file system
1572935723.437,646,331,None,Move,file system
1572935723.446,644,327,None,Move,file system
1572935723.457,642,323,None,Move,file system
1572935723.472,637,319,None,Move,file system
1572935723.478,635,315,None,Move,file system
1572935723.486,634,313,None,Move,file system
1572935723.4970002,632,306,None,Move,file system
1572935723.506,632,298,None,Move,file system
1572935723.516,632,280,None,Move,file system
1572935723.546,627,249,None,Move,file system
1572935723.556,624,241,None,Move,file system
1572935723.572,619,234,None,Move,file system
1572935723.586,616,231,None,Move,file system
1572935723.596,612,231,None,Move,file system
1572935723.6220002,576,252,None,Move,file system
1572935723.637,517,276,None,Move,file system
1572935723.647,446,287,None,Move,file system
1572935723.657,408,297,None,Move,file system
1572935723.6720002,341,303,None,Move,file system
1572935723.687,279,301,None,Move,file system
1572935723.697,233,294,None,Move,file system
1572935723.712,209,292,None,Move,file system
1572935723.717,188,289,None,Move,file system
1572935723.7270002,175,287,None,Move,file system
1572935723.736,158,281,None,Move,file system
1572935723.7470002,156,279,None,Move,file system
1572935723.752,155,277,None,Move,file system
1572935723.7570002,154,275,None,Move,file system
1572935723.771,153,272,None,Move,file system
1572935723.778,152,270,None,Move,file system
1572935723.792,147,266,None,Move,file system
1572935723.802,144,263,None,Move,file system
1572935723.8070002,139,262,None,Move,file system
1572935723.812,132,261,None,Move,file system
1572935723.822,125,259,None,Move,file system
1572935723.832,123,258,None,Move,file system
1572935723.837,120,257,None,Move,file system
1572935723.847,118,255,None,Move,file system
1572935723.8520002,117,254,None,Move,file system
1572935723.8620002,116,253,None,Move,file system
1572935723.8720002,116,252,None,Move,file system
1572935723.88,114,250,None,Move,file system
1572935723.8860002,112,249,None,Move,file system
1572935723.8879998,110,247,None,Move,file system
1572935723.8979998,108,247,None,Move,file system
1572935723.906,106,245,None,Move,file system
1572935723.916,105,245,None,Move,file system
1572935723.926,105,245,None,Move,file system
1572935724.026,105,244,None,Move,file system
1572935724.038,105,244,None,Move,file system
1572935724.06,105,244,Left,Pressed,file system
1572935724.0779998,105,243,None,Drag,file system
1572935724.159,105,243,Left,Released,file system
1572935724.211,105,243,Left,Pressed,file system
1572935724.3070002,105,243,Left,Released,file system
1572935725.199,111,245,None,Move,development
1572935725.214,154,279,None,Move,development
1572935725.229,259,375,None,Move,development
1572935725.245,305,426,None,Move,development
1572935725.2610002,323,450,None,Move,development
1572935725.276,332,463,None,Move,development
1572935725.283,336,470,None,Move,development
1572935725.298,337,477,None,Move,development
1572935725.314,337,481,None,Move,development
1572935725.33,336,485,None,Move,development
1572935725.345,332,490,None,Move,development
1572935725.361,327,495,None,Move,development
1572935725.383,317,500,None,Move,development
1572935725.399,299,506,None,Move,development
1572935725.414,290,511,None,Move,development
1572935725.43,280,517,None,Move,development
1572935725.446,267,522,None,Move,development
1572935725.461,251,528,None,Move,development
1572935725.4770002,234,534,None,Move,development
1572935725.4829998,225,537,None,Move,development
1572935725.4989998,204,549,None,Move,development
1572935725.515,176,566,None,Move,development
1572935725.53,155,582,None,Move,development
1572935725.546,127,603,None,Move,development
1572935725.562,97,632,None,Move,development
1572935725.577,76,657,None,Move,development
1572935725.584,69,673,None,Move,development
1572935725.599,61,706,None,Move,development
1572935725.615,58,717,None,Move,development
1572935725.631,52,729,None,Move,development
1572935725.677,52,729,None,Move,development
1572935725.684,56,723,None,Move,development
1572935725.699,68,709,None,Move,development
1572935725.715,85,699,None,Move,development
1572935725.731,104,692,None,Move,development
1572935725.746,111,691,None,Move,development
1572935725.816,114,691,None,Move,development
1572935725.831,122,694,None,Move,development
1572935725.847,133,699,None,Move,development
1572935725.8620002,139,704,None,Move,development
1572935725.8779998,147,713,None,Move,development
1572935725.8839998,152,716,None,Move,development
1572935725.9,157,720,None,Move,development
1572935725.916,160,721,None,Move,development
1572935725.931,161,722,None,Move,development
1572935725.947,161,722,None,Move,development
1572935725.9629998,163,724,None,Move,development
1572935725.978,166,727,None,Move,development
1572935725.985,169,728,None,Move,development
1572935726.0,171,728,None,Move,development
1572935726.016,176,731,None,Move,development
1572935726.031,180,732,None,Move,development
1572935726.0470002,183,734,None,Move,development
1572935726.063,186,736,None,Move,development
1572935726.0779998,190,737,None,Move,development
1572935726.085,192,738,None,Move,development
1572935726.1,195,740,None,Move,development
1572935726.1160002,200,743,None,Move,development
1572935726.1320002,204,745,None,Move,development
1572935726.147,208,747,None,Move,development
1572935726.163,213,750,None,Move,development
1572935726.179,217,752,None,Move,development
1572935726.185,219,753,None,Move,development
1572935726.201,224,755,None,Move,development
1572935726.216,228,759,None,Move,development
1572935726.232,231,760,None,Move,development
1572935726.363,231,760,Left,Pressed,development
1572935726.464,231,760,Left,Released,development
1572935727.0679998,232,760,None,Move,file system
1572935727.08,235,757,None,Move,file system
1572935727.09,264,731,None,Move,file system
1572935727.1,308,698,None,Move,file system
1572935727.109,356,664,None,Move,file system
1572935727.119,408,629,None,Move,file system
1572935727.1339998,605,515,None,Move,file system
1572935727.15,673,478,None,Move,file system
1572935727.166,787,417,None,Move,file system
1572935727.181,860,364,None,Move,file system
1572935727.197,884,344,None,Move,file system
1572935727.212,892,334,None,Move,file system
1572935727.219,901,324,None,Move,file system
1572935727.235,910,305,None,Move,file system
1572935727.25,916,292,None,Move,file system
1572935727.266,916,290,None,Move,file system
1572935727.281,916,290,None,Move,file system
1572935727.2970002,915,290,None,Move,file system
1572935727.319,910,290,None,Move,file system
1572935727.335,906,290,None,Move,file system
1572935727.351,901,290,None,Move,file system
1572935727.3660002,901,290,None,Move,file system
1572935727.397,900,290,None,Move,file system
1572935727.467,900,290,None,Move,file system
1572935727.821,918,258,None,Move,file system
1572935727.837,951,196,None,Move,file system
1572935727.853,982,118,None,Move,file system
1572935727.8679998,979,106,None,Move,file system
1572935727.8839998,978,99,None,Move,file system
1572935727.9,974,87,None,Move,file system
1572935727.9220002,974,76,None,Move,file system
1572935727.937,974,71,None,Move,file system
1572935727.9529998,978,62,None,Move,file system
1572935727.968,984,46,None,Move,file system
1572935727.984,991,36,None,Move,file system
1572935728.0,993,34,None,Move,browsing
1572935728.022,999,28,None,Move,browsing
1572935728.0370002,1002,25,None,Move,browsing
1572935728.055,1003,23,None,Move,browsing
1572935728.062,1004,23,None,Move,browsing
1572935728.204,1004,23,None,Move,browsing
1572935728.5170002,934,68,None,Move,browsing
1572935728.522,861,98,None,Move,browsing
1572935728.522,946,68,None,Move,browsing
1572935728.5270002,1047,-4,None,Move,browsing
1572935728.536,1049,-3,None,Move,browsing
1572935728.538,1051,-2,None,Move,browsing
1572935728.552,1054,-3,None,Move,browsing
1572935728.56,1056,-2,None,Move,browsing
1572935728.5679998,1058,-2,None,Move,browsing
1572935728.574,1060,-3,None,Move,browsing
1572935728.581,1061,-2,None,Move,browsing
1572935728.59,1064,-2,None,Move,browsing
1572935728.5979998,1067,-2,None,Move,browsing
1572935728.606,1070,-3,None,Move,browsing
1572935728.613,1078,-3,None,Move,browsing
1572935728.6220002,1089,-1,None,Move,browsing
1572935728.63,1100,-3,None,Move,browsing
1572935728.635,1113,-2,None,Move,browsing
1572935728.644,1124,0,None,Move,browsing
1572935728.6520002,1135,1,None,Move,browsing
1572935728.66,1144,2,None,Move,browsing
1572935728.668,1153,2,None,Move,browsing
1572935728.676,1159,2,None,Move,browsing
1572935728.6820002,1164,2,None,Move,browsing
1572935728.689,1166,2,None,Move,browsing
1572935728.697,1168,3,None,Move,browsing
1572935728.705,1170,3,None,Move,browsing
1572935728.7129998,1173,3,None,Move,browsing
1572935728.721,1173,3,None,Move,browsing
1572935728.73,1175,3,None,Move,browsing
1572935728.738,1178,2,None,Move,browsing
1572935728.744,1180,2,None,Move,browsing
1572935728.752,1182,1,None,Move,browsing
1572935728.762,1184,1,None,Move,browsing
1572935728.768,1186,1,None,Move,browsing
1572935728.776,1188,1,None,Move,browsing
1572935728.784,1190,1,None,Move,browsing
1572935728.792,1191,2,None,Move,browsing
1572935728.798,1192,2,None,Move,browsing
1572935728.8920002,1192,3,None,Move,browsing
1572935728.904,1191,4,None,Move,browsing
1572935728.91,1191,5,None,Move,browsing
1572935728.917,1191,6,None,Move,browsing
1572935728.926,1190,6,None,Move,browsing
1572935728.934,1190,6,None,Move,browsing
1572935728.954,1189,6,None,Move,browsing
1572935728.962,1189,7,None,Move,browsing
1572935728.967,1188,8,None,Move,browsing
1572935728.976,1186,9,None,Move,browsing
